parent,child
h6,g__Trichodesmium|s__erythraeum
h2,g__Microbulbifer|s__aggregans
h6,g__Dyella|s__japonica
output,f__Saccharospirillaceae
output,96
h6,g__Enterococcus|s__avium
h8,g__Oceanobacillus|s__iheyensis
f__Shewanellaceae,g__Shewanella|s__sp. WE21
h2,g__Rhodococcus|s__sp. BH4
h3,g__Agrococcus|s__jejuensis
h6,g__Serinicoccus|s__hydrothermalis
h1,g__Natrarchaeobaculum|s__sulfurireducens
h1,g__Rothia|s__aeria
177,g__Segniliparus|s__rotundus
h2,g__Ehrlichia|s__sp. HF
h4,g__Thalassotalea|s__sp. LPB0316
h4,g__Pseudomonas|s__alkylphenolica
h2,g__Thalassospira|s__marina
h6,g__Celeribacter|s__marinus
h0,g__Acidovorax|s__avenae
h7,g__Lachnoclostridium|s__phytofermentans
f__Burkholderiaceae,g__Paraburkholderia|s__phytofirmans
h9,g__Klebsiella|s__sp.
h4,g__Helicobacter|s__apodemus
h3,g__Basfia|s__succiniciproducens
h7,g__Hafnia|s__sp. CBA7124
h3,g__Synechocystis|s__sp. PCC 6803
h0,g__Sulfolobus|s__sp. E11-6
h3,g__Thermococcus|s__radiotolerans
h2,g__Serratia|s__sp. LS-1
h3,g__Flavobacterium|s__sp. KI723T1
h5,g__Legionella|s__cherrii
h6,g__Streptomyces|s__sp. S063
h6,g__Actinosynnema|s__mirum
5,g__Clostridium|s__perfringens
h3,g__Candidatus Riesia|s__pediculischaeffi
13-PropanediolProductionexport,g__Citrobacter|s__rodentium
h0,g__Bacillus|s__siamensis
h4,g__Anoxybacillus|s__amylolyticus
22,g__Methanobrevibacter|s__ruminantium
h2,g__Halomonas|s__socia
h4,g__Mycobacterium|s__sp. DL90
h0,g__Pseudomonas|s__pelagia
h0,g__Lacibacter|s__sp. S13-6-6
h9,g__Flavobacterium|s__faecale
h8,g__Lacipirellula|s__parvula
h1,g__Synechococcus|s__sp. PCC 73109
h2,g__Corallococcus|s__coralloides
h3,g__Thermococcus|s__siculi
h5,g__Thiosulfativibrio|s__zosterae
h8,g__Mycoplasma|s__yeatsii
h6,g__Thermus|s__sp. 4C
h3,g__Mumia|s__sp. ZJ1417
h9,g__Hydrogenophaga|s__sp. PBC
h0,g__Actinoplanes|s__derwentensis
h2,g__Cyclobacterium|s__marinum
h9,g__Edaphobacter|s__sp. 4G125
h1,g__Corynebacterium|s__rouxii
h3,g__Paenarthrobacter|s__sp. YJN-5
h0,g__Rickettsia|s__typhi
N2Productionexport,g__Bacillus|s__mycoides
h5,g__Rhodococcus|s__sp. P1Y
h7,g__Spiroplasma|s__helicoides
h7,g__Steroidobacter|s__denitrificans
h9,g__Salipiger|s__pacificus
h7,g__Candidatus Phytoplasma|s__Onion yellows phytoplasma
f__Bdellovibrionaceae,g__Bdellovibrio|s__sp. ZAP7
h0,g__Chlamydia|s__psittaci
h0,g__Enterobacter|s__cloacae
h0,g__Prevotella|s__enoeca
h2,g__Pseudothermotoga|s__hypogea
h3,g__Bacteroides|s__caccae
h1,g__Chromobacterium|s__haemolyticum
h5,g__Cylindrospermum|s__stagnale
h0,g__Bradyrhizobium|s__amphicarpaeae
h4,g__Dolichospermum|s__sp. UHCC 0315A
h8,g__Candidatus Nitrosotenuis|s__cloacae
h8,g__Exiguobacterium|s__sp. S3-2
CO2Productionexport,g__Clostridium|s__beijerinckii
h3,g__Dictyoglomus|s__thermophilum
h4,g__Pedobacter|s__sp. KBS0701
h2,g__Dickeya|s__solani
AcetateProductionexport,g__Bifidobacterium|s__pseudocatenulatum
f__Hungateiclostridiaceae,g__Thermoclostridium|s__stercorarium
f__Vibrionaceae,g__Salinivibrio|s__sp. YCSC6
h0,g__Candidatus Sulcia|s__muelleri
h2,g__Butyrivibrio|s__proteoclasticus
h2,g__Mycoplasma|s__felis
h2,g__Geobacillus|s__thermoleovorans
h5,g__Bacillus|s__xiamenensis
h0,g__Capnocytophaga|s__haemolytica
h7,g__Psychromonas|s__ingrahamii
h6,g__Streptomyces|s__lunaelactis
h0,g__Mesorhizobium|s__sp. NZP2234
h0,g__Candidatus Phytoplasma|s__Beet leafhopper transmitted virescence phytoplasma
h1,g__Clostridium|s__saccharoperbutylacetonicum
h2,g__Arcobacter|s__lanthieri
h8,g__Natrinema|s__versiforme
output,f__Segniliparaceae
h1,g__Mesorhizobium|s__sp. 8
h1,g__Desulfotomaculum|s__nigrificans
h6,g__Mycobacterium|s__marseillense
h8,g__Arthrobacter|s__sp. AQ5-05
39,g__Sphingobium|s__indicum
h2,g__Mycobacterium|s__intracellulare
h7,g__Pseudomonas|s__otitidis
h3,g__Mesotoga|s__prima
h7,g__Enterobacter|s__sp. SA187
h1,g__Halarcobacter|s__ebronensis
h6,g__Aggregatibacter|s__actinomycetemcomitans
h9,g__Polaribacter|s__sp. BM10
h3,g__Gordonia|s__sp. HY186
h0,g__Klebsiella|s__sp. MPUS7
h9,g__Lysobacter|s__alkalisoli
h8,g__Arcobacter|s__nitrofigilis
h4,g__Desulfurispirillum|s__indicum
h0,g__Sulfuricurvum|s__kujiense
h1,g__Kaistella|s__Chryseobacterium haifense
UreaConsumptionimport,g__Clostridium|s__carboxidivorans
h3,g__Borreliella|s__burgdorferi
h4,g__Thalassococcus|s__sp. S3
h0,g__Peribacillus|s__asahii
h3,g__Humibacter|s__sp. BT305
h2,g__Gemmatirosa|s__kalamazoonesis
h4,g__Enterococcus|s__sp. FDAARGOS_375
h1,g__Amycolatopsis|s__albispora
h7,g__Oceanimonas|s__sp. GK1
h9,g__Methanosphaera|s__sp. BMS
h7,g__Pedobacter|s__ginsengisoli
H2HydrogenConsumptionimport,g__Methanospirillum|s__hungatei
h6,g__Acinetobacter|s__sp. SWBY1
h9,g__Clostridium|s__sp. MF28
h6,g__Agrobacterium|s__sp. MA01
h9,g__Gramella|s__sp. MAR_2010_147
h4,g__Helicobacter|s__canadensis
h0,g__Flavonifractor|s__plautii
f__Methanotrichaceae,g__Methanothrix|s__thermoacetophila
h2,g__Micromonospora|s__sagamiensis
h6,g__Paracoccus|s__kondratievae
h4,g__Lactobacillus|s__sp.
h9,g__Mycoplasma|s__sp. NEAQ87857
h4,g__Bacteroides|s__coprosuis
h2,g__Marinobacter|s__sp. JH2
h2,g__Mycoplasma|s__penetrans
h3,g__Synechococcus|s__sp. WH 8102
h7,g__Lysinibacillus|s__sp. 2017
h7,g__Pseudoalteromonas|s__sp. 16-SW-7
h1,g__Candidatus Halobonum|s__Halobonum sp. Gai3-2
h5,g__Pseudomonas|s__alkylphenolica
h0,g__Acinetobacter|s__sp. C16S1
h7,g__Achromobacter|s__insolitus
h8,g__Corynebacterium|s__phocae
20,g__Roseateles|s__depolymerans
h8,g__Dyella|s__sp. G9
h2,g__Hymenobacter|s__sp. S2-20-2
h1,g__Niastella|s__koreensis
h9,g__Pseudarthrobacter|s__chlorophenolicus
h7,g__Amphibacillus|s__xylanus
h0,g__Acinetobacter|s__pittii
h3,g__Sphingomonas|s__sp. HDW15A
h8,g__Staphylococcus|s__equorum
NH3AmmoniaNH4AmmoniumConsumptionimport,g__Nitrosospira|s__multiformis
h4,g__Bacillus|s__sp. HD4P25
h8,g__Candidatus Blochmannia|s__Blochmannia endosymbiont of Colobopsis nipponica
h8,g__Salinimonas|s__sp. G2-b
PantothenicacidVitaminB5PantothenateConsumptionimport,g__Mycoplasma|s__crocodyli
output,f__Microbulbiferaceae
h0,g__Methanosarcina|s__vacuolata
f__Pseudomonadaceae,g__Pseudomonas|s__sp. AK6U
h0,g__Entomomonas|s__moraniae
H2SHS-Productionexport,g__Desulfotomaculum|s__nigrificans
h7,g__Salmonella|s__sp. SJTUF14154
h7,g__Pseudoalteromonas|s__sp. NC201
h6,g__Liberibacter|s__Candidatus Liberibacter americanus
f__Thermoanaerobacteraceae,g__Thermacetogenium|s__phaeum
h5,g__Paenibacillus|s__sp. PAMC21692
h6,g__Stenotrophomonas|s__sp. ESTM1D_MKCIP4_1
h1,g__Nitrobacter|s__winogradskyi
h6,g__Streptomyces|s__sp. RLB3-6
h0,g__Mucilaginibacter|s__sp. PAMC 26640
f__ClostridialesFamilyXVII.IncertaeSedis,g__Thermaerobacter|s__sp. FW80
h2,g__Pseudomonas|s__sp. ADPe
f__Planococcaceae,g__Planococcus|s__rifietoensis
h7,g__Streptomyces|s__sp. YIM 121038
h9,g__Macrococcus|s__sp. IME1552
f__Halomonadaceae,g__Halomonas|s__hydrothermalis
h5,g__Actinoplanes|s__teichomyceticus
h8,g__Janthinobacterium|s__sp. 1_2014MBL_MicDiv
h0,g__Candidatus Vesicomyosocius|s__sp. SY067_SCS001
h2,g__Mycolicibacterium|s__anyangense
h4,g__Marinobacter|s__sp. CP1
output,245
h7,g__Tatumella|s__citrea
h5,g__Pseudomonas|s__sp. SWI36
f__Rhizobiaceae,g__Rhizobium|s__etli
h8,g__Spiroplasma|s__sp. BIUS-1
h5,g__Pseudomonas|s__sp. Os17
h8,g__Raoultella|s__Enterobacteriaceae endosymbiont of Donacia clavipes
17,g__Citrobacter|s__rodentium
h1,g__Sulfitobacter|s__sp. AM1-D1
h3,g__Actinomyces|s__sp. ZJ34
h8,g__Enterococcus|s__wangshanyuanii
h7,g__Syntrophobotulus|s__glycolicus
h5,g__Egicoccus|s__halophilus
f__Erythrobacteraceae,g__Porphyrobacter|s__sp. YT40
h8,g__Roseivivax|s__sp. THAF30
h5,g__Neisseria|s__chenwenguii
h9,g__Micromonospora|s__craniellae
h6,g__Acinetobacter|s__sp. M131
h9,g__Chlamydia|s__sp. S15-834C
h8,g__Sedimentisphaera|s__salicampi
f__Bacillaceae,g__Anoxybacillus|s__gonensis
D-ArabinoseL-ArabinoseArabinoseL-ArabinopyranoseL-ArabinofuranoseConsumptionimport,g__Acidovorax|s__avenae
h2,g__Citrobacter|s__sp. RHBSTW-00678
h3,g__Enterobacter|s__sp. RFL1396
h8,g__Methylobacterium|s__aquaticum
h8,g__Tessaracoccus|s__defluvii
h5,g__Cronobacter|s__muytjensii
h7,g__Psychrobacter|s__sp. DAB_AL43B
h0,g__Arthrobacter|s__sp. U41
h7,g__Mycobacterium|s__sp. ELW1
h7,g__Thalassotalea|s__sp. PS06
h8,g__Mogibacterium|s__diversum
h2,g__Aurantimicrobium|s__sp. MWH-Uga1
h5,g__Cyanobium|s__sp. NS01
h4,g__Ottowia|s__oryzae
h1,g__Methylibium|s__sp. Pch-M
h3,g__Synechococcus|s__sp. HK01-R
h4,g__Murdochiella|s__vaginalis
h8,g__Microbacterium|s__sp. ST-M6
ChenodeoxycholicacidChenodeoxycholateConsumptionimport,g__Bacteroides|s__thetaiotaomicron
h4,g__Enterobacter|s__sp. RFL1396
h8,g__Acinetobacter|s__equi
h9,g__Erythrobacter|s__gangjinensis
h5,g__Staphylococcus|s__simiae
h2,g__Devosia|s__sp. D6-9
f__Chrysiogenaceae,g__Desulfurispirillum|s__indicum
h8,g__Nakamurella|s__sp. PAMC28650
2,g__Campylobacter|s__sp. CCUG 57310
h0,g__Calothrix|s__sp. NIES-2100
h1,g__Escherichia|s__sp. E4742
h9,g__Mycobacterium|s__leprae
f__Enterobacteriaceae,g__Enterobacter|s__sp. RHBSTW-00175
f__Streptomycetaceae,g__Streptomyces|s__pactum
h8,g__Shewanella|s__sp. ANA-3
h3,g__Algoriphagus|s__sanaruensis
h8,g__Micromonospora|s__viridifaciens
h7,g__Kangiella|s__sediminilitoris
f__Bradyrhizobiaceae,g__Bradyrhizobium|s__sp. 1(2017)
h6,g__Kangiella|s__profundi
h5,g__Paenibacillus|s__antarcticus
f__Haliscomenobacteraceae,g__Haliscomenobacter|s__hydrossis
f__Burkholderiaceae,g__Burkholderia|s__sp. YI23
h1,g__Erythrobacter|s__sp. HKB08
h5,g__Rhizobium|s__lusitanum
h0,g__Roseimicrobium|s__sp. ORNL1
h0,g__Paenibacillus|s__chitinolyticus
h8,g__Cellulomonas|s__shaoxiangyii
h0,g__Comamonas|s__piscis
h0,g__Actinomyces|s__sp. 2129
h0,g__Hylemonella|s__gracilis
NH3AmmoniaNH4AmmoniumProductionexport,g__Mycoplasma|s__gallisepticum
h8,g__Vibrio|s__mediterranei
h7,g__Aquimarina|s__sp. AD10
f__Paenibacillaceae,g__Paenibacillus|s__sp. UniB2
h3,g__Rubrobacter|s__indicoceani
h4,g__Yersinia|s__pseudotuberculosis
h8,g__Georgenia|s__faecalis
151,g__Lactobacillus|s__dextrinicus
h7,g__Thermoanaerobacter|s__mathranii
h7,g__Actinoplanes|s__derwentensis
h1,g__Streptococcus|s__pseudopneumoniae
4-AminobutyrateGABAProductionexport,g__Bifidobacterium|s__dentium
h3,g__Neisseria|s__lactamica
h0,g__Pseudomonas|s__sp.
h3,g__Sphingobacterium|s__sp. B29
h6,g__Nitratireductor|s__sp. SY7
h2,g__Candidatus Methylopumilus|s__universalis
h2,g__Endozoicomonas|s__montiporae
h7,g__Lacibacter|s__sp. S13-6-6
h9,g__Kocuria|s__sp. BT304
h0,g__Synechococcus|s__sp. LTW-R
h4,g__Kosakonia|s__pseudosacchari
h2,g__Bordetella|s__genomosp. 8
h5,g__Microbacterium|s__sp. SGAir0570
h7,g__Campylobacter|s__showae
h2,g__Bremerella|s__volcania
h6,g__Moraxella|s__bovis
h4,g__Prosthecochloris|s__sp. CIB 2401
h8,g__Bacteroides|s__sp. M10
h3,g__Shewanella|s__sp. WPAGA9
h1,g__Spirosoma|s__sp. I-24
h7,g__Zunongwangia|s__profunda
h9,g__Sediminispirochaeta|s__smaragdinae
h4,g__Rahnella|s__sp. WMR114
h0,g__Bacillus|s__sp. OxB-1
h3,g__Rickettsia|s__felis
h9,g__Calothrix|s__sp. NIES-3974
h4,g__Archaeoglobus|s__profundus
h2,g__Gordonia|s__iterans
h4,g__Arthrobacter|s__sp. U41
h5,g__Mycoplasma|s__meleagridis
h7,g__Myxococcus|s__hansupus
h9,g__Vibrio|s__qinghaiensis
h8,g__Nodularia|s__spumigena
h1,g__Pseudomonas|s__sp. S1-A32-2
h7,g__Methylobacterium|s__sp. 17Sr1-1
h8,g__Oceanobacillus|s__kimchii
h2,g__Gordonia|s__sp. 135
MethanolConsumptionimport,g__Methanobrevibacter|s__smithii
h5,g__Streptomyces|s__sp. VN1
h7,g__Gemella|s__haemolysans
h8,g__Pseudogulbenkiania|s__sp. NH8B
h7,g__Herbiconiux|s__sp. SALV-R1
f__Dictyoglomaceae,g__Dictyoglomus|s__turgidum
h8,g__Pandoraea|s__norimbergensis
h6,g__Candidatus Solibacter|s__usitatus
f__Pseudomonadaceae,g__Pseudomonas|s__sp. 14181154
h6,g__Caminibacter|s__mediatlanticus
h7,g__Vulcanisaeta|s__moutnovskia
h1,g__Sphingopyxis|s__sp. EG6
h3,g__Moraxella|s__osloensis
h3,g__Pseudomonas|s__sp. BIOMIG1BAC
h4,g__Spirosoma|s__sp. TS118
h5,g__Gramella|s__sp. MAR_2010_147
h7,g__Diaphorobacter|s__ruginosibacter
h8,g__Staphylococcus|s__argenteus
h5,g__Bacillus|s__sp. BS-02
14,g__Phocaeicola|s__vulgatus
output,f__Bernardetiaceae
output,TyramineConsumptionimport
f__Pelagibacteraceae,g__Candidatus Pelagibacter|s__ubique
h7,g__Rathayibacter|s__sp. VKM Ac-2805
h0,g__Winogradskyella|s__schleiferi
h4,g__Halobellus|s__limi
h8,g__Rhodococcus|s__sp. SGAir0479
h7,g__Zobellella|s__denitrificans
h3,g__Novibacillus|s__thermophilus
h3,g__Erythrobacter|s__sp. HKB08
h7,g__Paraglaciecola|s__psychrophila
h2,g__Yersinia|s__intermedia
f__Enterobacteriaceae,g__Citrobacter|s__farmeri
h9,g__Phyllobacterium|s__sp. 628
f__Microbacteriaceae,g__Curtobacterium|s__sp. csp3
h4,g__Streptomyces|s__sp. RLB3-17
D-LyxoseL-LyxoseConsumptionimport,g__Bacteroides|s__thetaiotaomicron
h7,g__Salegentibacter|s__sp. T436
h8,g__Aeromonas|s__taiwanensis
h0,g__Desulfopila|s__sp. IMCC35005
h0,g__Thermoanaerobacterium|s__aotearoense
h7,g__Acinetobacter|s__cumulans
h2,g__Streptomyces|s__sp. NEAU-S7GS2
h1,g__Micrococcus|s__luteus
h7,g__Burkholderia|s__pyrrocinia
h2,g__Spirosoma|s__sp. CJU-R4
h5,g__Sphingomonas|s__sanxanigenens
h1,g__Candidatus Babela|s__massiliensis
h7,g__Nocardioides|s__sp. HDW12A
h7,g__Alloactinosynnema|s__sp. L-07
h2,g__Paenarthrobacter|s__sp. YJN-5
h7,g__Pseudodesulfovibrio|s__aespoeensis
h0,g__Thiomicrorhabdus|s__sp. G1
h5,g__Pseudoalteromonas|s__spongiae
h6,g__Shewanella|s__livingstonensis
h2,g__Actinotignum|s__schaalii
h8,g__Sinomonas|s__atrocyanea
output,f__Caedimonadaceae
h9,g__Chryseobacterium|s__sp. 6424
h3,g__Dehalobacter|s__sp. CF
h0,g__Streptomyces|s__sp. DUT11
h8,g__Erwinia|s__piriflorinigrans
h5,g__Bordetella|s__genomosp. 9
h6,g__Cupriavidus|s__sp. USMAA2-4
h3,g__Lactobacillus|s__amylolyticus
output,f__Lacipirellulaceae
h9,g__Selenomonas|s__sp. oral taxon 136
h9,g__Aeromonas|s__dhakensis
h1,g__Streptomyces|s__parvulus
h8,g__Brevundimonas|s__vancanneytii
h8,g__Limosilactobacillus|s__Lactobacillus pontis
output,CarbonmonoxideCOConsumptionimport
h3,g__Edwardsiella|s__anguillarum
h9,g__Avibacterium|s__volantium
h2,g__Synechocystis|s__sp. PCC 6803
h6,g__Luteimicrobium|s__xylanilyticum
h0,g__Erythrobacter|s__sp. THAF29
f__Alcaligenaceae,g__Pelistega|s__sp. NLN63
h0,g__Terriglobus|s__albidus
h7,g__Agrobacterium|s__sp. CGMCC 11546
f__Pseudomonadaceae,g__Pseudomonas|s__sp. SCB32
h8,g__Kingella|s__oralis
h4,g__Microbacterium|s__aurum
f__Blattabacteriaceae,g__Blattabacterium|s__sp. (Nauphoeta cinerea)
h1,g__Luteitalea|s__pratensis
h8,g__Corynebacterium|s__simulans
h9,g__Haloarcula|s__sp. CBA1115
h7,g__Pseudomonas|s__sp. B10
h2,g__Streptomyces|s__glaucescens
h3,g__Solimonas|s__sp. K1W22B-7
h6,g__Alistipes|s__sp. dk3624
f__Bacillaceae,g__Bacillus|s__sp. Cs-700
h1,g__Serratia|s__sp. KUDC3025
h3,g__Celeribacter|s__indicus
h5,g__Criblamydia|s__sequanensis
h5,g__Candidatus Nitrotoga|s__sp. AM1P
h3,g__Sphingobacterium|s__sp. G1-14
h4,g__Paraburkholderia|s__fungorum
h1,g__Luteimonas|s__sp. MC1825
h3,g__Lactobacillus|s__apis
h5,g__Arsenophonus|s__endosymbiont of Aleurodicus dispersus
h0,g__Mannheimia|s__sp. 16CN0041
f__Bradyrhizobiaceae,g__Bradyrhizobium|s__symbiodeficiens
h1,g__Salimicrobium|s__jeotgali
h3,g__Acidovorax|s__ebreus
h4,g__Shewanella|s__japonica
h4,g__Wenzhouxiangella|s__sp. AB-CW3
f__Lactobacillaceae,g__Levilactobacillus|s__Lactobacillus zymae
h5,g__Streptomyces|s__sp. S1A1-7
h8,g__Flavobacterium|s__sp. MDT1-60
h8,g__Rhodococcus|s__sp. M8
h7,g__Aminobacter|s__sp. SR38
h7,g__Nitrosopumilus|s__cobalaminigenes
MucinMucusGlycoproteinMacromoleculedegradation,g__Bacteroides|s__thetaiotaomicron
MethaneCH4Productionexport,g__Methanosphaera|s__stadtmanae
h0,g__Salinicoccus|s__sp.
h7,g__Streptomyces|s__tirandamycinicus
h2,g__Desulfococcus|s__oleovorans
h0,g__Niabella|s__soli
h3,g__Synechococcus|s__sp. PCC 11901
h5,g__Bradyrhizobium|s__zhanjiangense
h3,g__Allochromatium|s__vinosum
h4,g__Salinivibrio|s__kushneri
h6,g__Bosea|s__sp. F3-2
50,g__Thiosulfatimonas|s__sediminis
h6,g__Rickettsia|s__heilongjiangensis
h7,g__Actinoplanes|s__teichomyceticus
h8,g__Glaciihabitans|s__sp. INWT7
h5,g__Desulfohalobium|s__retbaense
h1,g__Guyparkeria|s__halophila
h3,g__Campylobacter|s__peloridis
f__Nocardiaceae,g__Rhodococcus|s__triatomae
h5,g__Bacillus|s__thuringiensis
h8,g__Sulfurospirillum|s__cavolei
h1,g__Nocardioides|s__sp. dk3136
h5,g__Cronobacter|s__universalis
h4,g__Leptotrichia|s__wadei
h0,g__Treponema|s__sp. OMZ 838
h5,g__Empedobacter|s__stercoris
h7,g__Escherichia|s__sp. SCLE84
h9,g__Salmonella|s__sp. SSDFZ54
h1,g__Humibacter|s__sp. BT305
h5,g__Thiosulfatimonas|s__sediminis
h8,g__Mesorhizobium|s__japonicum
h4,g__Paenibacillus|s__larvae
h2,g__Xanthomonas|s__hortorum
h9,g__Marinobacter|s__psychrophilus
h1,g__Thalassospira|s__indica
f__Burkholderiaceae,g__Pandoraea|s__faecigallinarum
h8,g__Acinetobacter|s__guillouiae
h3,g__Enterocloster|s__bolteae
h1,g__Sulfurimonas|s__sp. NW10
h5,g__Raoultella|s__planticola
h9,g__Lysinibacillus|s__sp. SGAir0095
h9,g__Brachyspira|s__hampsonii
h2,g__Pseudomonas|s__migulae
f__Eggerthellaceae,g__Denitrobacterium|s__detoxificans
h6,g__Pectobacterium|s__atrosepticum
h7,g__Faecalitalea|s__cylindroides
f__Nocardioidaceae,g__Nocardioides|s__sp. 603
h5,g__Marisediminicola|s__antarctica
5,g__Pseudopropionibacterium|s__propionicum
h3,g__Arcanobacterium|s__sp. 2701
h6,g__Mycolicibacter|s__minnesotensis
f__Isosphaeraceae,g__Isosphaera|s__pallida
h5,g__Allofrancisella|s__frigidaquae
h7,g__Pseudomonas|s__extremorientalis
h8,g__Methanobacterium|s__sp. MZ-A1
h3,g__Companilactobacillus|s__Lactobacillus paralimentarius
h4,g__Streptomyces|s__sp. SGAir0924
h9,g__Gemmatimonas|s__aurantiaca
295,g__Carboxydothermus|s__hydrogenoformans
h0,g__Staphylococcus|s__pasteuri
f__Rhizobiaceae,g__Rhizobium|s__sp. IE4771
h8,g__Citrobacter|s__sp. RHBSTW-00570
f__Pseudoalteromonadaceae,g__Pseudoalteromonas|s__sp. 16-SW-7
5,g__Paeniclostridium|s__sordellii
h6,g__Nocardioides|s__sp. CF8
h1,g__Kluyvera|s__cryocrescens
h3,g__Tatumella|s__sp. TA1
h0,g__Neomicrococcus|s__aestuarii
h5,g__Paracoccus|s__marcusii
h7,g__Acinetobacter|s__sp. FDAARGOS_724
h5,g__Enterococcus|s__hirae
h0,g__Pantoea|s__agglomerans
8,g__Halioglobus|s__pacificus
h2,g__Methylococcus|s__capsulatus
h4,g__Thioalkalivibrio|s__versutus
h5,g__Pseudomonas|s__sp. DR 5-09
h1,g__Enterobacter|s__sp. HK169
h6,g__Bacillus|s__sp. Y-01
h4,g__Chryseobacterium|s__balustinum
h6,g__Halobacteroides|s__halobius
h4,g__Roseivivax|s__sp. THAF197b
h7,g__Sulfurospirillum|s__multivorans
h3,g__Campylobacter|s__upsaliensis
h2,g__Candidatus Planktophila|s__sulfonica
h3,g__Selenomonas|s__sputigena
h3,g__Delftia|s__tsuruhatensis
h6,g__Chitinibacter|s__sp. 2T18
h5,g__Altererythrobacter|s__atlanticus
f__Bacteroidaceae,g__Bacteroides|s__sp. HF-5287
h1,g__Halorhodospira|s__halochloris
h7,g__Acidithiobacillus|s__ferrooxidans
f__Xanthomonadaceae,g__Xanthomonas|s__oryzae
output,95
h4,g__Bifidobacterium|s__indicum
h3,g__Slackia|s__heliotrinireducens
h2,g__Plantactinospora|s__sp. BB1
h4,g__Shewanella|s__sediminis
h9,g__Corynebacterium|s__doosanense
h6,g__Desulfallas|s__gibsoniae
h7,g__Corynebacterium|s__atypicum
h7,g__Sphingomonas|s__sp. HMP9
h7,g__Natrialba|s__magadii
h7,g__Cyanobium|s__gracile
h9,g__Tolypothrix|s__sp. PCC 7910
h6,g__Alkalihalobacillus|s__krulwichiae
output,f__Ruminococcaceae
h1,g__Weissella|s__sp. HDW19
f__Bacillaceae,g__Bacillus|s__sp. AM1(2019)
h0,g__Myroides|s__odoratimimus
h1,g__Labrenzia|s__sp. CP4
f__Mycobacteriaceae,g__Mycolicibacterium|s__smegmatis
h2,g__Pandoraea|s__norimbergensis
h8,g__Hymenobacter|s__swuensis
h4,g__Desulfovibrio|s__desulfuricans
h5,g__Sphingopyxis|s__macrogoltabida
EthanolProductionexport,g__Streptococcus|s__thermophilus
h1,g__Hungateiclostridium|s__saccincola
h3,g__Herbinix|s__luporum
h3,g__Rickettsiella|s__Candidatus Rickettsiella viridis
h5,g__Paenibacillus|s__swuensis
h9,g__Methanoculleus|s__marisnigri
h5,g__Fructilactobacillus|s__Lactobacillus lindneri
h4,g__Rhodococcus|s__fascians
h0,g__Methylobacterium|s__mesophilicum
h6,g__Thalassococcus|s__sp. S3
L-LactateS-LactateLactateD-LactateR-LactateProductionexport,g__Streptococcus|s__anginosus
h6,g__Chryseobacterium|s__balustinum
f__Pirellulaceae,g__Roseimaritima|s__ulvae
h2,g__Rickettsia|s__endosymbiont of Ixodes scapularis
h4,g__Geobacillus|s__sp. 44C
h7,g__Rahnella|s__sp. WMR120
f__Phyllobacteriaceae,g__Nitratireductor|s__sp. OM-1
h9,g__Raoultella|s__Enterobacteriaceae endosymbiont of Donacia clavipes
ButanolConsumptionimport,g__Syntrophobacter|s__fumaroxidans
h4,g__Megasphaera|s__stantonii
h4,g__Mesorhizobium|s__terrae
h5,g__Virgibacillus|s__phasianinus
h8,g__Pseudomonas|s__sp. K2W31S-8
H2HydrogenProductionexport,g__Clostridium|s__cellulovorans
h3,g__Rickettsia|s__typhi
h9,g__Sphingomonas|s__paucimobilis
h9,g__Alteromonas|s__sp. RKMC-009
h2,g__Thalassotalea|s__sp. HSM 43
h8,g__Actinomyces|s__sp. oral taxon 414
h9,g__Enterobacter|s__kobei
h3,g__Mycobacterium|s__sp. JS623
h2,g__Rothia|s__dentocariosa
h5,g__Pseudomonas|s__sp. CFA
h9,g__Staphylococcus|s__haemolyticus
h0,g__Hoeflea|s__phototrophica
h0,g__Elusimicrobium|s__minutum
h5,g__Citrobacter|s__pasteurii
f__Lactobacillaceae,g__Companilactobacillus|s__Lactobacillus allii
h7,g__Azospirillum|s__ramasamyi
h3,g__Mannheimia|s__sp. USDA-ARS-USMARC-1261
h2,g__Corynebacterium|s__aquilae
f__Mycobacteriaceae,g__Mycolicibacterium|s__pulveris
h8,g__Arcobacter|s__skirrowii
h2,g__Mycolicibacterium|s__gadium
h4,g__Wolinella|s__succinogenes
h8,g__Sediminispirochaeta|s__smaragdinae
h9,g__Vibrio|s__astriarenae
h0,g__Tenacibaculum|s__maritimum
h5,g__Tenuifilum|s__thalassicum
h3,g__Streptomyces|s__sp. 769
h4,g__Stigmatella|s__aurantiaca
f__Microbacteriaceae,g__Leucobacter|s__denitrificans
h2,g__Rhizorhabdus|s__dicambivorans
49,g__Proteus|s__mirabilis
h3,g__Geminocystis|s__sp. NIES-3708
h1,g__Candidatus Halobonum|s__Halobonum sp. NJ-3-1
h9,g__Haloarcula|s__hispanica
h7,g__Dokdonella|s__koreensis
AcetateProductionexport,g__Bifidobacterium|s__catenulatum
h4,g__Octadecabacter|s__antarcticus
N2Productionexport,g__Pseudomonas|s__mendocina
h4,g__Thermococcus|s__sp. 26/2
h3,g__Capnocytophaga|s__stomatis
h5,g__Cronobacter|s__sp. JZ38
h7,g__Methanothermobacter|s__marburgensis
D-MannoseMannoseConsumptionimport,g__Butyrivibrio|s__fibrisolvens
D-XyloseXyloseConsumptionimport,g__Sulfolobus|s__acidocaldarius
h0,g__Janthinobacterium|s__sp. LM6
