parent,child
h0,g__Mycolicibacterium|s__boenickei
h1,g__Cronobacter|s__dublinensis
h7,g__Escherichia|s__sp. SCLE84
h7,g__Pandoraea|s__sp. XY-2
output,EthanolaminePhosphatidylethanolamineConsumptionimport
6,g__Synechococcus|s__sp. WH 8020
h9,g__Sphaerochaeta|s__pleomorpha
h2,g__Halorhabdus|s__sp. CBA1104
h8,g__Campylobacter|s__hepaticus
h7,g__Blautia|s__sp. SC05B48
h7,g__Halobacteroides|s__halobius
c__Betaproteobacteria,g__Cupriavidus|s__metallidurans
SulfateSulfuricacidProductionexport,g__Sulfolobus|s__islandicus
h2,g__Granulicella|s__sp. WH15
c__Gammaproteobacteria,g__Shewanella|s__oneidensis
h5,g__Ensifer|s__sojae
h2,g__Streptomyces|s__vietnamensis
output,L-GlutamateL-GlutamicacidGlutamateD-GlutamateProductionexport
h7,g__Roseovarius|s__sp. THAF9
h9,g__Euzebyella|s__marina
h1,g__Citrobacter|s__sp. ABFQG
h4,g__Pseudomonas|s__sp. NIBRBAC000502773
D-LyxoseL-LyxoseConsumptionimport,g__Methylobacterium|s__nodulans
h4,g__Rhodocytophaga|s__sp. 172606-1
h5,g__Enterococcus|s__sp.
h5,g__Libanicoccus|s__massiliensis
h2,g__Klebsiella|s__sp. WP4-W18-ESBL-05
h3,g__Paraburkholderia|s__aromaticivorans
h6,g__Nitrosomonas|s__eutropha
h6,g__Anaerolinea|s__thermophila
h8,g__Trueperella|s__pyogenes
h1,g__Staphylococcus|s__sp. 17KM0847
h1,g__Desulfovibrio|s__vulgaris
h4,g__Thiosulfativibrio|s__zosterae
h9,g__Lactobacillus|s__crispatus
h4,g__Agrobacterium|s__sp. RAC06
h0,g__Viridibacillus|s__sp. JNUCC-6
h8,g__Streptococcus|s__pasteurianus
h2,g__Paucilactobacillus|s__Lactobacillus hokkaidonensis
h9,g__Rhizobium|s__pseudoryzae
h5,g__Francisella|s__adeliensis
h1,g__Nocardioides|s__sp. S-1144
c__Gammaproteobacteria,g__Pseudoalteromonas|s__carrageenovora
h0,g__Spirosoma|s__sp. BT328
h0,g__Nitrospirillum|s__amazonense
h6,g__Parabacteroides|s__sp. CT06
h9,g__Anaerostipes|s__caccae
h5,g__Weissella|s__paramesenteroides
h9,g__Sphingobium|s__sp. KCTC 72723
c__Bacilli,g__Lactobacillus|s__sp.
CO2Productionexport,g__Syntrophobacter|s__fumaroxidans
h2,g__Geobacter|s__sulfurreducens
output,D-TuranoseConsumptionimport
D-GlucuronicacidD-GlucuronateConsumptionimport,g__Bacteroides|s__fragilis
h7,g__Serpentinomonas|s__raichei
h8,g__Psychroflexus|s__torquis
h8,g__Acinetobacter|s__sp. WCHAc010052
h3,g__Janthinobacterium|s__svalbardensis
h4,g__Cycloclasticus|s__zancles
h2,g__Bifidobacterium|s__pseudocatenulatum
h9,g__Polynucleobacter|s__sp. MWH-UH21B
h7,g__Paenibacillus|s__sp. JZ16
h9,g__Arcobacter|s__lekithochrous
h2,g__Mycoplasma|s__citelli
h2,g__Dialister|s__hominis
h7,g__Elizabethkingia|s__bruuniana
SulfateSulfuricacidConsumptionimport,g__Desulfobacterium|s__autotrophicum
h9,g__Acidithiobacillus|s__ferrivorans
h5,g__Methanohalophilus|s__portucalensis
h2,g__Candidatus Carsonella|s__ruddii
h4,g__Alkaliphilus|s__metalliredigens
h6,g__Haloactinobacterium|s__sp. RN3S43
h6,g__Wolbachia|s__endosymbiont of Drosophila incompta
c__Gammaproteobacteria,g__Vibrio|s__scophthalmi
c__Actinobacteria,g__Streptomyces|s__sp. INR7
h1,g__Streptomyces|s__sp. S063
h5,g__Curtobacterium|s__sp. SGAir0471
h2,g__Baekduia|s__soli
4,g__Shewanella|s__baltica
h3,g__Sphingorhabdus|s__sp. SMR4y
h8,g__Streptomyces|s__bacillaris
h2,g__Hyphomonas|s__neptunium
c__Gammaproteobacteria,g__Pseudoalteromonas|s__donghaensis
h3,g__Symbiobacterium|s__thermophilum
h0,g__Limnobacter|s__sp. SAORIC-580
h3,g__Corynebacterium|s__urealyticum
c__Flavobacteriia,g__Algibacter|s__sp. L3A6
h3,g__Mycoplasma|s__ovis
320,g__Ochrobactrum|s__pseudogrignonense
h2,g__Vibrio|s__owensii
h7,g__Shewanella|s__maritima
h8,g__Chlorobaculum|s__tepidum
h9,g__Parasedimentitalea|s__marina
h3,g__Bartonella|s__vinsonii
h5,g__Streptococcus|s__merionis
h6,g__Anabaena|s__sp. 90
h7,g__Martelella|s__endophytica
h0,g__Azoarcus|s__sp. M9-3-2
h0,g__Candidatus Nitrosocaldus|s__cavascurensis
h9,g__Synechococcus|s__sp. WH 8109
h0,g__Radiobacillus|s__deserti
h1,g__Exiguobacterium|s__sp. N4-1P
h6,g__Liberibacter|s__crescens
h9,g__Candidatus Phytoplasma|s__Beet leafhopper transmitted virescence phytoplasma
h8,g__Synechococcus|s__sp. RCC307
h9,g__Pseudomonas|s__sp. S35
h1,g__Microbacterium|s__schleiferi
h8,g__Methanolobus|s__zinderi
h2,g__Lichenihabitans|s__psoromatis
c__Actinobacteria,g__Arthrobacter|s__sp.
h0,g__Wolinella|s__succinogenes
h5,g__Streptomyces|s__ambofaciens
h0,g__Pseudomonas|s__taetrolens
h7,g__Pseudohalocynthiibacter|s__aestuariivivens
h8,g__Arthrobacter|s__sp. 68b
h5,g__Cupriavidus|s__taiwanensis
h9,g__Acidiphilium|s__multivorum
h1,g__Enterococcus|s__sp. HSIEG1
h4,g__Pseudomonas|s__sp. 1909-1
h0,g__Cupriavidus|s__nantongensis
h5,g__Psychrobacter|s__sp. 28M-43
c__Gammaproteobacteria,g__Spiribacter|s__salinus
h7,g__Gordonia|s__sp. HY186
h1,g__Corynebacterium|s__provencense
h1,g__Bradyrhizobium|s__sp. 6(2017)
h3,g__Epibacterium|s__mobile
h9,g__Hypericibacter|s__terrae
h5,g__Schlegelella|s__thermodepolymerans
h0,g__Streptomyces|s__noursei
h2,g__Paenibacillus|s__popilliae
h7,g__Companilactobacillus|s__Lactobacillus paralimentarius
output,209
h3,g__Paracoccus|s__yeei
h9,g__Candidatus Annandia|s__Enterobacteriaceae endosymbiont of Plateumaris sericea
h1,g__Cyanobium|s__gracile
h4,g__Nitrosopumilus|s__oxyclinae
h2,g__Gluconobacter|s__oxydans
h9,g__Schaalia|s__odontolytica
h2,g__Aeromonas|s__sp. WP2-W18-CRE-05
h5,g__Pseudomonas|s__sp. R1-43-08
GlycolithocholateConsumptionimport,g__Bifidobacterium|s__bifidum
c__Bacilli,g__Staphylococcus|s__muscae
h9,g__Natronomonas|s__sp. C90
c__Thermococci,g__Thermococcus|s__chitonophagus
h9,g__Rhizobium|s__sp. WL3
h6,g__Candidatus Gullanella|s__endobia
h0,g__Yersinia|s__rohdei
h6,g__Pedobacter|s__sp. HDW13
h0,g__Galbibacter|s__sp. BG1
h0,g__Parvimonas|s__micra
h0,g__Aeromicrobium|s__sp. zg-629
c__Limnochordia,g__Limnochorda|s__endosymbiont 'TC1' of Trimyema compressum
h5,g__Desulfovibrio|s__carbinoliphilus
h7,g__Neisseria|s__dentiae
h3,g__Pyrobaculum|s__ferrireducens
h9,g__Streptomyces|s__sp. NEAU-S7GS2
h7,g__Rhodococcus|s__sp. P1Y
h9,g__Coriobacterium|s__glomerans
h3,g__Capnocytophaga|s__sp. H4358
h9,g__Microbacterium|s__sp. Nx66
h6,g__Tessaracoccus|s__timonensis
h0,g__Moorella|s__thermoacetica
h3,g__Lonsdalea|s__britannica
h0,g__Marisediminicola|s__antarctica
h3,g__Bdellovibrio|s__sp. KM01
h8,g__Microbacterium|s__sediminis
h5,g__Prochlorococcus|s__sp. MIT 0604
h1,g__Nitrosopumilus|s__Candidatus Nitrosopumilus sediminis
h5,g__Enterococcus|s__wangshanyuanii
h7,g__Sinorhizobium|s__americanum
h6,g__Actinomadura|s__verrucosospora
h7,g__Geoglobus|s__ahangari
h4,g__Lysobacter|s__capsici
h9,g__Acinetobacter|s__junii
h9,g__Yersinia|s__similis
c__Negativicutes,g__Methylomusa|s__anaerophila
h1,g__Campylobacter|s__sputorum
h4,g__Pseudomonas|s__sp. IzPS59
h2,g__Nonlabens|s__sp. SY33080
h6,g__Acidovorax|s__sp. KKS102
h3,g__Mycolicibacterium|s__arabiense
h3,g__Methanofervidicoccus|s__sp. A16
output,277
h0,g__Acidovorax|s__sp. HDW3
h0,g__Methylovorus|s__sp. MP688
c__Gammaproteobacteria,g__Legionella|s__sp. PC997
h3,g__Caproiciproducens|s__sp. NJN-50
h4,g__Candidatus Arthromitus|s__sp. SFB-mouse
h5,g__Shigella|s__sonnei
h8,g__Maritalea|s__myrionectae
h4,g__Melissococcus|s__plutonius
h6,g__Moorea|s__producens
h6,g__Halopenitus|s__persicus
h0,g__Alteromonas|s__sp. MB-3u-76
h2,g__Actinobaculum|s__sp. 313
c__Gammaproteobacteria,g__Litorilituus|s__sediminis
N2Consumptionimport,g__Mesorhizobium|s__loti
h4,g__Acinetobacter|s__johnsonii
h8,g__Shewanella|s__amazonensis
h5,g__Vibrio|s__furnissii
h9,g__Ralstonia|s__mannitolilytica
h8,g__Methylocaldum|s__marinum
h7,g__Salipiger|s__Yangia sp. CCB-MM3
h8,g__Defluviimonas|s__alba
h0,g__Weeksella|s__virosa
c__Flavobacteriia,g__Chryseobacterium|s__indoltheticum
h0,g__Actinomyces|s__sp. 432
2,g__Bartonella|s__bovis
h3,g__Caldicellulosiruptor|s__changbaiensis
h5,g__Brevibacillus|s__sp. SCSIO 07484
h5,g__Neisseria|s__animalis
h7,g__Borreliella|s__Candidatus Borrelia tachyglossi
h2,g__Neisseria|s__gonorrhoeae
h4,g__Fusobacterium|s__necrophorum
output,PropanoatePropionateProductionexport
h7,g__Candidatus Phytoplasma|s__Tomato big bud phytoplasma
h0,g__Bacteroides|s__sp. A1C1
h0,g__Xanthomonas|s__oryzae
h1,g__Rahnella|s__sp. Y9602
c__Thermodesulfobacteria,g__Thermodesulfobacterium|s__geofontis
h2,g__Citrobacter|s__sp. FDAARGOS_156
h3,g__Segniliparus|s__rotundus
h0,g__Bacillus|s__sp. IHB B 7164
h6,g__Neisseria|s__wadsworthii
c__Flavobacteriia,g__Winogradskyella|s__sp. J14-2
h2,g__Methylocystis|s__sp. SC2
h4,g__Paucilactobacillus|s__Lactobacillus nenjiangensis
h3,g__Haloterrigena|s__sp. YPL8
h9,g__Spiroplasma|s__helicoides
h4,g__Actinopolymorpha|s__singaporensis
h8,g__Streptococcus|s__urinalis
h7,g__Thermosipho|s__sp. 1063
h6,g__Chryseobacterium|s__sp. StRB126
h2,g__Methylocystis|s__rosea
h4,g__Orbus|s__sp. IPMB12
h1,g__Curvibacter|s__sp. AEP1-3
h3,g__Sphingomonas|s__taxi
h0,g__Acinetobacter|s__nosocomialis
MaltoseConsumptionimport,g__Leptotrichia|s__buccalis
h8,g__Methylomonas|s__denitrificans
h5,g__Salmonella|s__sp. SSDFZ54
h5,g__Legionella|s__oakridgensis
h6,g__Wolbachia|s__endosymbiont of Cruorifilaria tuberocauda
h4,g__Chelativorans|s__sp. BNC1
StarchAmylopectinAmylose14-alpha-D-GlucanPullulanResistantstarchMacromoleculedegradation,g__Bifidobacterium|s__breve
h4,g__Aromatoleum|s__aromaticum
h9,g__Latilactobacillus|s__Lactobacillus fuchuensis
h0,g__Methylophilus|s__sp. TWE2
h8,g__Streptomyces|s__autolyticus
h6,g__Pauljensenia|s__hongkongensis
h9,g__Rhodococcus|s__qingshengii
h6,g__Cellvibrio|s__sp. KY-GH-1
c__Alphaproteobacteria,g__Salaquimonas|s__pukyongi
h5,g__Mycolicibacterium|s__neoaurum
h7,g__Parvibaculum|s__lavamentivorans
h0,g__Rhizobium|s__sp. Kim5
h5,g__Brevundimonas|s__subvibrioides
h8,g__Pseudoalteromonas|s__sp. R3
h1,g__Hydrogenophaga|s__pseudoflava
c__Gammaproteobacteria,g__Vibrio|s__astriarenae
h2,g__Sulfuricella|s__denitrificans
h0,g__Treponema|s__phagedenis
output,CellotetraoseCellohexaoseCellopentaoseCellotrioseConsumptionimport
h9,g__Ligilactobacillus|s__Lactobacillus animalis
h7,g__Thauera|s__sp. K11
h6,g__Microbacterium|s__wangchenii
h9,g__Thermus|s__scotoductus
c__Alphaproteobacteria,g__Thalassospira|s__indica
h2,g__Sphingobium|s__chlorophenolicum
h3,g__Streptomyces|s__chartreusis
c__Flavobacteriia,g__Myroides|s__phaeus
h5,g__Candidatus Protochlamydia|s__naegleriophila
h6,g__Neisseria|s__brasiliensis
h7,g__Polaromonas|s__sp. JS666
h4,g__Halomonas|s__sp. PA16-9
h8,g__Agrobacterium|s__sp. H13-3
h8,g__Burkholderia|s__seminalis
h8,g__Pantoea|s__sp. 201603H
h5,g__Bradyrhizobium|s__betae
h7,g__Shigella|s__sonnei
h3,g__Burkholderia|s__sp. MBR-1
h1,g__Klebsiella|s__quasivariicola
h7,g__Spiroplasma|s__culicicola
h4,g__Paenibacillus|s__sp. JNUCC-32
h4,g__Lysinibacillus|s__sp. 2017
h7,g__Mycolicibacterium|s__sarraceniae
h7,g__Synechococcus|s__sp. BIOS-U3-1
h0,g__Massilia|s__sp. Dwa41.01b
h3,g__Acinetobacter|s__piscicola
h0,g__Olsenella|s__sp. oral taxon 807
h4,g__Spiroplasma|s__sp. BIUS-1
h1,g__Kosakonia|s__sp. SMBL-WEM22
h1,g__Saccharomonospora|s__cyanea
h3,g__Nonlabens|s__sediminis
c__Betaproteobacteria,g__Candidatus Kinetoplastibacterium|s__crithidii
7,g__Methanosphaerula|s__palustris
h7,g__Desulfopila|s__sp. IMCC35005
h1,g__Raoultella|s__electrica
output,SuccinateConsumptionimportproductionexport
h2,g__Caproiciproducens|s__sp. 7D4C2
h8,g__Desulfallas|s__gibsoniae
h7,g__Salinispora|s__tropica
h5,g__Rickettsia|s__canadensis
h6,g__Streptococcus|s__suis
h7,g__Corynebacterium|s__ammoniagenes
RaffinoseConsumptionimport,g__Bifidobacterium|s__bifidum
h0,g__Bacillus|s__sp. PAMC26568
h2,g__Synechococcus|s__sp. WH 8103
h6,g__Fibrisoma|s__limi
7,g__Achromobacter|s__xylosoxidans
h2,g__Pseudomonas|s__sp. OIL-1
h1,g__Pseudactinotalea|s__sp. HY158
h2,g__Sphingopyxis|s__alaskensis
h3,g__Carboxydocella|s__thermautotrophica
h3,g__Acinetobacter|s__sp. Marseille-Q1620
h5,g__Dickeya|s__aquatica
h6,g__Pseudomonas|s__sp. IB20
AcetateProductionexport,g__Streptococcus|s__australis
h3,g__Methylobacterium|s__oryzae
c__Gammaproteobacteria,g__Stenotrophomonas|s__sp. WZN-1
h0,g__Flavobacterium|s__columnare
h3,g__Vespertiliibacter|s__pulmonis
h6,g__Bartonella|s__kosoyi
output,90
c__,g__Anabaena|s__cylindrica
h7,g__Citrobacter|s__sp. RHBSTW-00944
h1,g__Bacillus|s__aerophilus
h8,g__Bartonella|s__schoenbuchensis
h0,g__Macrococcus|s__caseolyticus
h9,g__Marinobacter|s__sp. JH2
h3,g__Lysinibacillus|s__varians
h1,g__Streptomyces|s__malaysiensis
c__Actinobacteria,g__Scardovia|s__inopinata
h4,g__Rhodoferax|s__sediminis
h3,g__Staphylococcus|s__carnosus
h7,g__Janthinobacterium|s__sp. 17J80-10
h4,g__Lactobacillus|s__jensenii
h1,g__Pelobacter|s__sp. SFB93
h3,g__Flavobacterium|s__nackdongense
h0,g__Helicobacter|s__mustelae
h2,g__Sphingomonas|s__sp. SH
h3,g__Helicobacter|s__canadensis
h1,g__Stenotrophomonas|s__sp. ESTM1D_MKCIP4_1
h2,g__Cellulomonas|s__flavigena
h0,g__Denitrobacterium|s__detoxificans
h6,g__Brevibacterium|s__sandarakinum
h6,g__Actinomyces|s__tangfeifanii
h7,g__Pedobacter|s__steynii
91,g__Agromyces|s__flavus
1,g__Pelagibacterium|s__halotolerans
h9,g__Duncaniella|s__sp. B8
h0,g__Ignavibacterium|s__album
h0,g__Nitrobacter|s__winogradskyi
h9,g__Shewanella|s__sp. YLB-06
h6,g__Borrelia|s__turicatae
h4,g__Blattabacterium|s__clevelandi
h9,g__Corynebacterium|s__glaucum
h7,g__Mycobacterium|s__colombiense
h4,g__Mycolicibacterium|s__poriferae
h7,g__Streptococcus|s__ruminantium
c__,g__Anabaena|s__sp. YBS01
h4,g__Pseudomonas|s__sp. R2-37-08W
h8,g__Verrucomicrobium|s__sp. GAS474
h9,g__Methanosphaerula|s__palustris
h1,g__Azospirillum|s__humicireducens
h8,g__Sulfurospirillum|s__sp. ACSTCE
c__Betaproteobacteria,g__Neisseria|s__canis
h0,g__Paenibacillus|s__sp. E222
h3,g__Pseudoalteromonas|s__sp. 13-15
h1,g__Spiroplasma|s__litorale
h1,g__Microbacterium|s__sp. A18JL200
h2,g__Gramella|s__forsetii
h1,g__Rhizobium|s__sp. TCK
h2,g__Spiribacter|s__roseus
h5,g__Rhodococcus|s__erythropolis
c__Bacilli,g__Virgibacillus|s__dokdonensis
h5,g__Sulfuriferula|s__nivalis
2,g__Caldanaerobacter|s__subterraneus
14,g__Kosakonia|s__Enterobacteriaceae endosymbiont of Donacia cincticornis
h6,g__Echinicola|s__vietnamensis
h1,g__Halostagnicola|s__larsenii
h8,g__Eggerthella|s__sp. YY7918
h8,g__Sulfitobacter|s__guttiformis
h0,g__Providencia|s__vermicola
h3,g__Pseudomonas|s__sp. KUIN-1
h7,g__Sediminispirochaeta|s__smaragdinae
h0,g__Paenibacillus|s__glucanolyticus
h8,g__Winkia|s__sp. C64
h7,g__Aeromonas|s__sp. 1805
PyridoxalVitaminB6PyridoxinePyridoxamineVitaminB6Consumptionimport,g__Neisseria|s__gonorrhoeae
h3,g__Swingsia|s__sp. F3b2
h1,g__Profundibacter|s__amoris
h3,g__Magnetococcus|s__Candidatus Magnetococcus massalia
c__Gammaproteobacteria,g__Pseudoalteromonas|s__sp. 13-15
h5,g__Clostridium|s__tyrobutyricum
h0,g__Neisseria|s__cinerea
h6,g__Halobacteriovorax|s__marinus
h2,g__Ruegeria|s__sp. AD91A
h0,g__Paenibacillus|s__odorifer
h4,g__Spirosoma|s__radiotolerans
h4,g__Borrelia|s__recurrentis
h6,g__Flavobacterium|s__commune
h0,g__Ehrlichia|s__canis
h4,g__Weissella|s__ceti
h1,g__Polaromonas|s__sp. H1N
h6,g__Streptomyces|s__lividans
h2,g__Nitrosomonas|s__sp. Is79A3
h9,g__Mannheimia|s__sp. USDA-ARS-USMARC-1261
h2,g__Luteibacter|s__pinisoli
h2,g__Blautia|s__coccoides
h4,g__Neisseria|s__sicca
h7,g__Bacillus|s__circulans
h3,g__Streptomyces|s__peucetius
h9,g__Actinomyces|s__viscosus
h2,g__Natronococcus|s__occultus
h3,g__Apibacter|s__sp. B2966
h0,g__Neisseria|s__musculi
h4,g__Psychroserpens|s__sp. NJDZ02
h8,g__Neisseria|s__bacilliformis
3,g__Vibrio|s__alfacsensis
h7,g__Desulfocurvibacter|s__africanus
h2,g__Fusobacterium|s__periodonticum
c__Gammaproteobacteria,g__Rahnella|s__sp. WMR66
h0,g__Salmonella|s__Enterobacteriaceae endosymbiont of Donacia thalassina
h8,g__Corynebacterium|s__geronticis
h9,g__Planomicrobium|s__glaciei
h3,g__Biomaibacter|s__acetigenes
h8,g__Corynebacterium|s__halotolerans
h8,g__Acidithiobacillus|s__sp. 'AMD consortium'
h2,g__Streptomyces|s__tuirus
101,g__Acinetobacter|s__sp. Marseille-Q1620
h8,g__Erythrobacter|s__mangrovi
h0,g__Pseudoalteromonas|s__piratica
h0,g__Psychrobacter|s__sp. PRwf-1
h0,g__Polaromonas|s__naphthalenivorans
h3,g__Cobetia|s__marina
h3,g__Psychrobacter|s__sp. YP14
h6,g__Luteibacter|s__pinisoli
h2,g__Stenotrophomonas|s__sp. SXG-1
h6,g__Aeromonas|s__sp. ASNIH2
h0,g__Dickeya|s__sp. MK7
h9,g__Methanosarcina|s__vacuolata
h4,g__Klebsiella|s__sp.
h7,g__Tropheryma|s__whipplei
h5,g__Paenibacillus|s__physcomitrellae
h0,g__Halomonas|s__huangheensis
224,g__Zymomonas|s__mobilis
h2,g__Lactiplantibacillus|s__Lactobacillus pentosus
h3,g__Halanaerobium|s__praevalens
h0,g__Ruminiclostridium|s__cellulolyticum
h5,g__Pseudoalteromonas|s__ulvae
c__Flavobacteriia,g__Dokdonia|s__sp. MED134
h4,g__Nostoc|s__sp. PCC 7107
h9,g__Salarchaeum|s__sp. JOR-1
FormateConsumptionimport,g__Desulfarculus|s__baarsii
h5,g__Seonamhaeicola|s__sp. S2-3
h7,g__Candidatus Walczuchella|s__monophlebidarum
h0,g__Enterobacter|s__asburiae
4,g__Thermus|s__thermophilus
h2,g__Agromyces|s__protaetiae
h2,g__Pseudomonas|s__coronafaciens
h1,g__Allopseudarcicella|s__aquatilis
h9,g__Thermobispora|s__bispora
264,g__Burkholderia|s__plantarii
h4,g__Tenacibaculum|s__sp. SZ-18
h3,g__Pseudoleptotrichia|s__goodfellowii
c__Gammaproteobacteria,g__Oleispira|s__antarctica
h0,g__Desulfovibrio|s__sp. IOR2
h2,g__Chryseobacterium|s__piperi
c__Aquificae,g__Hydrogenobaculum|s__sp. Y04AAS1
h4,g__Sphingobium|s__sp. YG1
h9,g__Sterolibacterium|s__denitrificans
L-LactateS-LactateLactateD-LactateR-LactateProductionexport,g__Staphylococcus|s__aureus
h1,g__Virgibacillus|s__sp. SK37
h3,g__Methanococcoides|s__burtonii
h9,g__Oceanicola|s__sp. D3
h9,g__Serratia|s__sp. FGI94
h3,g__Burkholderia|s__pseudomallei
h9,g__Vibrio|s__sp. Scap24
c__Sphingobacteriia,g__Mucilaginibacter|s__ginsenosidivorans
h3,g__Staphylococcus|s__sp. M0911
h8,g__Desulfohalobium|s__retbaense
h4,g__Pediococcus|s__damnosus
h9,g__Methanoculleus|s__marisnigri
c__Gammaproteobacteria,g__Escherichia|s__sp. E4742
h4,g__Bythopirellula|s__goksoyri
h0,g__Microbacterium|s__esteraromaticum
h8,g__Yersinia|s__frederiksenii
h9,g__Sulfolobus|s__tengchongensis
h6,g__Psychrobacter|s__sp. PRwf-1
h6,g__Pantoea|s__sp. PSNIH1
h6,g__Polaromonas|s__naphthalenivorans
c__Epsilonproteobacteria,g__Campylobacter|s__sp. RM16192
h0,g__Streptomyces|s__qaidamensis
h9,g__Yersinia|s__mollaretii
h9,g__Sulfurimonas|s__Candidatus Sulfurimonas marisnigri
h6,g__Nautilia|s__sp. PV-1
h8,g__Shigella|s__sp. MO17
h7,g__Clostridium|s__tyrobutyricum
h0,g__Burkholderia|s__sp. KJ006
output,AcetateConsumptionimport
h4,g__Desulfitobacterium|s__dichloroeliminans
h7,g__Streptomyces|s__finlayi
h1,g__Pontibacter|s__sp. SGAir0037
SulfateSulfuricacidConsumptionimport,g__Methanosarcina|s__mazei
h2,g__Pseudomonas|s__sp. S-6-2
c__Clostridia,g__Clostridium|s__drakei
h7,g__Defluviitoga|s__tunisiensis
h0,g__Flavobacterium|s__sp. I3-2
58,g__Beutenbergia|s__cavernae
h0,g__Streptococcus|s__sp. 1643
h3,g__Cronobacter|s__muytjensii
h8,g__Rhizobium|s__gallicum
h6,g__Streptomyces|s__sp. MOE7
h8,g__Bacillus|s__sp. SB49
h4,g__Bacillus|s__cytotoxicus
h4,g__Streptococcus|s__parasanguinis
h4,g__Friedmanniella|s__luteola
h6,g__Lacimicrobium|s__alkaliphilum
h9,g__Capnocytophaga|s__sp. oral taxon 323
h7,g__Streptomyces|s__glaucescens
h0,g__Mucilaginibacter|s__sp. G2-14
h3,g__Candidatus Vesicomyosocius|s__sp. SY067_SCS001
h5,g__Miniimonas|s__sp. S16
h7,g__Rhodococcus|s__erythropolis
h7,g__Sulfuriferula|s__nivalis
H2HydrogenProductionexport,g__Bacteroides|s__fragilis
h7,g__Pseudodesulfovibrio|s__indicus
h9,g__Anoxybacillus|s__amylolyticus
h6,g__Metallosphaera|s__cuprina
h0,g__Ketobacter|s__alkanivorans
h9,g__Rhizobium|s__leguminosarum
h3,g__Flavihumibacter|s__sp. SB-02
12,g__Paenibacillus|s__larvae
h2,g__Hyperthermus|s__butylicus
c__Epsilonproteobacteria,g__Campylobacter|s__sp. CFSAN093238
h3,g__Desulfitobacterium|s__dehalogenans
h0,g__Solibacillus|s__silvestris
h3,g__Methyloversatilis|s__sp. RAC08
h5,g__Eubacterium|s__limosum
h2,g__Rhodopseudomonas|s__palustris
h9,g__Rothia|s__amarae
h6,g__Gordonia|s__rubripertincta
9,g__Auricoccus|s__indicus
h3,g__Anaerolinea|s__thermophila
HemicelluloseMacromoleculedegradation,g__Bifidobacterium|s__bifidum
h5,g__Planococcus|s__plakortidis
h3,g__Streptomyces|s__cinereoruber
h4,g__Shewanella|s__polaris
h9,g__Rhizobium|s__indicum
h9,g__Brucella|s__intermedia
h1,g__Klebsiella|s__sp. LTGPAF-6F
c__Sphingobacteriia,g__Sphingobacterium|s__sp. CZ-2
h2,g__Weissella|s__hellenica
h3,g__Chryseobacterium|s__nakagawai
h3,g__Agrobacterium|s__sp. RAC06
h0,g__Echinicola|s__vietnamensis
h8,g__Gramella|s__sp. MAR_2010_147
h9,g__Elizabethkingia|s__meningoseptica
h0,g__Chamaesiphon|s__minutus
h5,g__Mucilaginibacter|s__ginsenosidivorax
h6,g__Shewanella|s__aestuarii
h8,g__Acetobacter|s__orientalis
h2,g__Thermosynechococcus|s__vulcanus
h6,g__Duncaniella|s__dubosii
h9,g__Brevibacillus|s__sp. 7WMA2
h8,g__Thermaerobacter|s__marianensis
h3,g__Burkholderia|s__sp. MSMB1588
h5,g__Pseudomonas|s__extremorientalis
h5,g__Methylobacterium|s__terrae
c__Methylacidiphilae,g__Methylacidiphilum|s__fumariolicum
h4,g__Mycobacterium|s__sp. MS1601
h4,g__Mesorhizobium|s__japonicum
h5,g__Chania|s__multitudinisentens
h9,g__Olsenella|s__sp. LZLJ-2
h2,g__Sediminicola|s__sp. YIK13
h2,g__Helicobacter|s__canis
h3,g__Hoyosella|s__subflava
h3,g__Streptococcus|s__sp. FDAARGOS_520
h7,g__Geobacter|s__lovleyi
h9,g__Lysobacter|s__oculi
h0,g__Vibrio|s__sp. Scap24
c__Actinobacteria,g__Nocardia|s__yunnanensis
c__Alphaproteobacteria,g__Roseovarius|s__indicus
h8,g__Corynebacterium|s__provencense
h5,g__Salimicrobium|s__jeotgali
h6,g__Chlorobaculum|s__tepidum
h6,g__Paenibacillus|s__cellulosilyticus
h2,g__Streptomyces|s__alboflavus
h5,g__Arsenophonus|s__endosymbiont of Aleurodicus dispersus
h6,g__Gottschalkia|s__acidurici
h2,g__Bacillus|s__sp. SYJ
h8,g__Brevibacillus|s__sp. JNUCC-41
h7,g__Wolbachia|s__pipientis
h2,g__Citrobacter|s__sp. RHB35-C17
GlycolithocholateConsumptionimport,g__Bifidobacterium|s__adolescentis
h0,g__Lacunisphaera|s__limnophila
h8,g__Intrasporangium|s__calvum
h9,g__Halomonas|s__sp. Y2R2
h2,g__Rhodococcus|s__sp. X156
h6,g__Actinomyces|s__sp. oral taxon 897
h8,g__Caldicellulosiruptor|s__lactoaceticus
h2,g__Pediococcus|s__pentosaceus
h2,g__Campylobacter|s__volucris
h0,g__Curtobacterium|s__flaccumfaciens
h0,g__Segniliparus|s__rotundus
h4,g__Nostoc|s__sp. TCL240-02
h9,g__Flavihumibacter|s__sp. SB-02
h8,g__Cellulosilyticum|s__sp. WCF-2
h7,g__Phytobacter|s__sp. SCO41
h0,g__Glutamicibacter|s__creatinolyticus
output,RR-23-ButanediolRR-ButanediolSS-23-ButanediolSS-ButanediolConsumptionimportproductionexport
5,g__Anaerotignum|s__propionicum
