parent,child
SuccinateConsumptionimport,g__Veillonella|s__parvula
h1,g__Candidatus Kuenenia|s__stuttgartiensis
h0,g__Methanothermobacter|s__sp. THM-1
h2,g__Thermomonas|s__carbonis
h7,g__Novosphingobium|s__resinovorum
CadaverineProductionexport,g__Enterobacter|s__cloacae
g__Chryseobacterium,g__Chryseobacterium|s__sp. 6424
h0,g__Aneurinibacillus|s__sp. XH2
h3,g__Flavobacterium|s__sp. xlx-214
h3,g__Thermoanaerobacterium|s__xylanolyticum
h4,g__Polynucleobacter|s__acidiphobus
h5,g__Streptomyces|s__sp. WAC00288
h6,g__Pseudomonas|s__mendocina
h8,g__Alysiella|s__filiformis
h3,g__Corynebacterium|s__vitaeruminis
h9,g__Ureibacillus|s__thermosphaericus
h2,g__Paraburkholderia|s__phytofirmans
h6,g__Diaphorobacter|s__sp. JS3050
h1,g__Candidatus Thioglobus|s__singularis
h1,g__Streptomyces|s__sp. ICC1
h2,g__Yersinia|s__entomophaga
h6,g__Mycobacteroides|s__[Mycobacterium] stephanolepidis
h5,g__Streptomyces|s__sp. SM17
h6,g__Sulfolobus|s__neozealandicus
h6,g__Acetobacter|s__ghanensis
h2,g__Mycoplasmopsis|s__glycophila
h5,g__Lactobacillus|s__gasseri
h7,g__Candidatus Nitrosotenuis|s__cloacae
h0,g__Thermomonas|s__carbonis
h7,g__Campylobacter|s__sp. RM8964
h6,g__Pseudomonas|s__denitrificans (nom. rej.)
g__Agrobacterium,g__Agrobacterium|s__sp. CGMCC 11546
h0,g__Amycolatopsis|s__keratiniphila
h5,g__Myxococcus|s__hansupus
MethaneCH4Productionexport,g__Methanothermus|s__fervidus
h0,g__Gordonia|s__iterans
h1,g__Citrobacter|s__sp. 36-4CPA
h3,g__Thermoanaerobacterium|s__sp. RBIITD
h5,g__Sphingobacterium|s__hotanense
h0,g__Achromobacter|s__spanius
output,g__Pediococcus
h6,g__Halomonas|s__huangheensis
h6,g__Microbulbifer|s__aggregans
h5,g__Stenotrophomonas|s__maltophilia
output,97
81,g__Micromonospora|s__chokoriensis
6,g__Erythrobacter|s__aureus
h0,g__Bartonella|s__sp. TT0105
g__Martelella,g__Martelella|s__endophytica
h1,g__Helicobacter|s__acinonychis
h2,g__Methylomusa|s__anaerophila
LactoseConsumptionimport,g__Bifidobacterium|s__breve
h8,g__Gramella|s__sp. MAR_2010_147
h9,g__Lactobacillus|s__sp. wkB8
h9,g__Ureaplasma|s__urealyticum
h7,g__Malaciobacter|s__Arcobacter canalis
g__Methanoplanus,g__Methanoplanus|s__limicola
h3,g__Candidatus Hamiltonella|s__secondary endosymbiont of Ctenarytaina eucalypti
h7,g__Micromonospora|s__auratinigra
h6,g__Serpentinomonas|s__raichei
h7,g__Aquicella|s__lusitana
h3,g__Formosa|s__sp. Hel3_A1_48
h2,g__Staphylococcus|s__succinus
h9,g__Cohnella|s__sp. MFER-1
g__Mycoplasma,g__Mycoplasma|s__suis
h3,g__Anaerocolumna|s__sp. CTTW
h7,g__Brevibacillus|s__sp. JNUCC-41
h2,g__Collimonas|s__pratensis
h1,g__Lacunisphaera|s__limnophila
output,LinoleicacidOmega-6fattyacidConsumptionimport
h2,g__Aliarcobacter|s__[Arcobacter] porcinus
h0,g__Hydrogenophaga|s__sp. NH-16
h4,g__Baekduia|s__soli
h7,g__Tatumella|s__sp. TA1
h8,g__Raphidiopsis|s__curvata
h0,g__Acidiphilium|s__cryptum
78,g__Listeria|s__sp. PSOL-1
h2,g__Achromobacter|s__sp. B7
h5,g__Pseudomonas|s__sp. J380
h7,g__Streptomyces|s__phaeochromogenes
D-ArabinoseL-ArabinoseArabinoseL-ArabinopyranoseL-ArabinofuranoseConsumptionimport,g__Clostridium|s__acetobutylicum
h0,g__Corynebacterium|s__variabile
h2,g__Pseudomonas|s__sp. S150
h1,g__Weissella|s__cibaria
h4,g__Sphingopyxis|s__sp. EG6
h9,g__Caulobacter|s__segnis
h4,g__Candidatus Desulforudis|s__audaxviator
h5,g__Haematospirillum|s__jordaniae
h2,g__Liberibacter|s__Candidatus Liberibacter africanus
h5,g__Leisingera|s__methylohalidivorans
h1,g__Methylobacterium|s__phyllosphaerae
h7,g__Elizabethkingia|s__sp. 2-6
h9,g__Algibacter|s__sp. L3A6
output,g__Ezakiella
h4,g__Acidihalobacter|s__ferrooxydans
h9,g__Leptothrix|s__cholodnii
h7,g__Halodesulfurarchaeum|s__formicicum
LactoseConsumptionimport,g__Streptococcus|s__equi
h4,g__Xanthomonas|s__fragariae
g__Stappia,g__Stappia|s__indica
h1,g__Paenibacillus|s__kribbensis
h2,g__Lactococcus|s__sp. 1JSPR-7
D-MannitolMannitolConsumptionimport,g__Streptococcus|s__suis
h3,g__Thermosynechococcus|s__sp. CL-1
LithocholicacidProductionexport,g__Bacteroides|s__thetaiotaomicron
h5,g__Oenococcus|s__kitaharae
2,g__Kangiella|s__sediminilitoris
h2,g__Corynebacterium|s__endometrii
h1,g__Enterobacter|s__sp. R4-368
h2,g__Paenibacillus|s__riograndensis
h2,g__Anoxybacillus|s__kamchatkensis
h4,g__Streptococcus|s__vestibularis
h5,g__Bacillus|s__methanolicus
h1,g__Geobacter|s__bremensis
output,g__Porphyrobacter
h4,g__Glaesserella|s__parasuis
h5,g__Mycobacterium|s__sp. ELW1
h7,g__Hoeflea|s__sp. IMCC20628
h0,g__Pseudovibrio|s__sp. FO-BEG1
h1,g__Hymenobacter|s__qilianensis
h8,g__Staphylococcus|s__muscae
h8,g__Alcanivorax|s__borkumensis
h3,g__Lysobacter|s__sp. CW239
h4,g__Moorella|s__thermoacetica
h2,g__Rufibacter|s__tibetensis
h8,g__Olsenella|s__umbonata
h6,g__Candidatus Bipolaricaulis|s__anaerobius
h9,g__Enterobacter|s__sp. CRENT-193
h3,g__Aquabacterium|s__olei
h5,g__Luteibacter|s__rhizovicinus
h0,g__Streptococcus|s__sp. NPS 308
h1,g__Afipia|s__sp. GAS231
h2,g__Janibacter|s__melonis
h0,g__Pseudomonas|s__sp. J380
L-LactateS-LactateLactateD-LactateR-LactateConsumptionimport,g__Syntrophobacter|s__fumaroxidans
h2,g__Oenococcus|s__sicerae
h0,g__Solimonas|s__sp. K1W22B-7
h6,g__Luteimonas|s__sp. YGD11-2
h0,g__Hymenobacter|s__sp. BT18
h4,g__Mycobacterium|s__kubicae
h3,g__Labrenzia|s__sp. THAF82
g__Streptococcus,g__Streptococcus|s__lutetiensis
h0,g__Oxynema|s__sp. AP17
h4,g__Kibdelosporangium|s__phytohabitans
h1,g__Rickettsia|s__japonica
h1,g__Serinicoccus|s__profundi
h8,g__Stenotrophomonas|s__sp. YAU14A_MKIMI4_1
g__Jatrophihabitans,g__Jatrophihabitans|s__sp. GAS493
h3,g__Methanocaldococcus|s__jannaschii
h3,g__Novosphingobium|s__sp. THN1
h3,g__Elusimicrobium|s__minutum
h0,g__Jiangella|s__alkaliphila
h1,g__Parasphingopyxis|s__sp. CP4
h8,g__Arcticibacterium|s__luteifluviistationis
h3,g__Bacillus|s__bombysepticus
h2,g__Brevibacterium|s__siliguriense
h7,g__Dichelobacter|s__nodosus
h9,g__Mycoplasma|s__synoviae
h6,g__Desulfocurvibacter|s__africanus
h8,g__Photobacterium|s__profundum
h0,g__Thermus|s__brockianus
h5,g__Anaplasma|s__platys
h7,g__Cycloclasticus|s__zancles
15,g__Legionella|s__oakridgensis
h0,g__Thermococcus|s__gammatolerans
h0,g__Fervidobacterium|s__islandicum
h4,g__Mycoavidus|s__sp. B2-EB
h8,g__Liberibacter|s__Candidatus Liberibacter asiaticus
g__Nitrosomonas,g__Nitrosomonas|s__europaea
h9,g__Enterococcus|s__sp. CR-Ec1
h8,g__Rathayibacter|s__iranicus
h0,g__Dickeya|s__paradisiaca
h2,g__Deinococcus|s__maricopensis
h4,g__Neisseria|s__brasiliensis
h6,g__Mycolicibacterium|s__boenickei
54,g__Leadbetterella|s__byssophila
h9,g__Roseobacter|s__denitrificans
h0,g__Sodalis|s__endosymbiont of Henestaris halophilus
h6,g__Micromonospora|s__echinofusca
h5,g__Gemella|s__sp. ND 6198
h4,g__Novosphingobium|s__sp. KA1
h8,g__Burkholderia|s__sp. YI23
h2,g__Blautia|s__hansenii
h1,g__Pantoea|s__agglomerans
h3,g__Lactobacillus|s__amylovorus
h7,g__Geobacillus|s__stearothermophilus
h2,g__Halobacterium|s__sp. DL1
h6,g__Corynebacterium|s__striatum
h7,g__Limosilactobacillus|s__Lactobacillus mucosae
h3,g__Pyrobaculum|s__aerophilum
h6,g__Pseudomonas|s__sp. R2-60-08W
h4,g__Mycolicibacterium|s__aubagnense
h6,g__Shewanella|s__putrefaciens
output,g__Erwinia
output,304
g__Citrobacter,g__Citrobacter|s__sp. CFNIH10
h5,g__Aminipila|s__sp. CBA3637
h5,g__Marinomonas|s__posidonica
h9,g__Alistipes|s__shahii
h4,g__Rhodococcus|s__pyridinivorans
h2,g__Bosea|s__sp. AS-1
h9,g__Mesorhizobium|s__sp. M7A.F.Ce.TU.012.03.2.1
h1,g__Streptomyces|s__atratus
h3,g__Mycobacterium|s__shinjukuense
h1,g__Mesorhizobium|s__sp. NBSH29
h4,g__Changchengzhania|s__lutea
g__Dermacoccus,g__Dermacoccus|s__nishinomiyaensis
h8,g__Anoxybacter|s__fermentans
h9,g__Mycolicibacterium|s__chitae
h2,g__Pasteurella|s__multocida
12-EthanediolEthyleneglycolConsumptionimport,g__Syntrophothermus|s__lipocalidus
h4,g__Glutamicibacter|s__creatinolyticus
h4,g__Porphyrobacter|s__sp. CACIAM 03H1
h3,g__Pseudomonas|s__sp. IzPS23
h4,g__Cellulophaga|s__lytica
h5,g__Gloeothece|s__citriformis
h7,g__Chryseobacterium|s__glaciei
output,g__Sulfobacillus
h3,g__Brevibacillus|s__agri
h3,g__Bacillus|s__luti
h2,g__Pseudomonas|s__aeruginosa
h8,g__Acinetobacter|s__sp. NCu2D-2
h9,g__Haloactinobacterium|s__sp. HY164
g__Nitrospira,g__Nitrospira|s__sp. KM1
h0,g__Roseivivax|s__sp. THAF197b
h0,g__Cronobacter|s__sakazakii
h3,g__Microbacterium|s__sp. YJN-G
h4,g__Bosea|s__sp. F3-2
h5,g__Streptomyces|s__albus
77,g__Flavobacterium|s__crassostreae
2,g__Helicobacter|s__mustelae
h1,g__Ligilactobacillus|s__Lactobacillus acidipiscis
h2,g__Citrobacter|s__sp. RHBSTW-01013
h3,g__Enterococcus|s__avium
h1,g__Streptomyces|s__griseoviridis
h5,g__Pseudomonas|s__glycinae
h8,g__Anaerocolumna|s__sp. CBA3638
h1,g__Alistipes|s__dispar
h1,g__Streptomyces|s__xiamenensis
h2,g__Halosimplex|s__pelagicum
h4,g__Bacillus|s__paralicheniformis
h1,g__Hyphomonas|s__neptunium
h7,g__Bartonella|s__alsatica
h6,g__Dickeya|s__sp. Secpp 1600
59,g__Luteitalea|s__pratensis
h2,g__Thermaerobacter|s__sp. PB12/4term
h4,g__Edaphobacter|s__sp. 4G125
output,g__Algoriphagus
h5,g__Mesobacillus|s__jeotgali
1,g__Intestinimonas|s__butyriciproducens
h1,g__Rathayibacter|s__sp. VKM Ac-2805
h6,g__Rothia|s__dentocariosa
h6,g__Acetomicrobium|s__mobile
h7,g__Listeria|s__monocytogenes
h7,g__Methylobacterium|s__currus
h2,g__Pseudomonas|s__sp. Leaf58
h0,g__Bacillus|s__smithii
output,244
23,g__Ornithinimicrobium|s__flavum
h1,g__Lachnospira|s__eligens
h1,g__Ligilactobacillus|s__salivarius
h1,g__Sphingomonas|s__sp. PAMC26645
h1,g__Mesotoga|s__infera
h6,g__Campylobacter|s__sp. RM6914
h1,g__Sinorhizobium|s__fredii
h1,g__Xanthomonas|s__translucens
h6,g__Ottowia|s__oryzae
h7,g__Bordetella|s__flabilis
h6,g__Mycoplasma|s__anserisalpingitidis
h2,g__Cohnella|s__candidum
h7,g__Paraburkholderia|s__caribensis
h7,g__Leptospira|s__biflexa
h8,g__Pseudoalteromonas|s__sp. THAF3
h0,g__Companilactobacillus|s__Lactobacillus farciminis
178,g__Nocardioides|s__sp. HDW12B
h0,g__Polaromonas|s__sp. E5S
h1,g__Paracoccus|s__sanguinis
h5,g__Legionella|s__sp. PC997
242,g__Roseitalea|s__porphyridii
10,g__Sulfodiicoccus|s__acidiphilus
g__Saccharothrix,g__Saccharothrix|s__syringae
h5,g__Methanobacterium|s__lacus
h5,g__Streptococcus|s__sp. HSISS1
3,g__Prevotella|s__melaninogenica
h9,g__Thermodesulfobium|s__acidiphilum
h0,g__Pseudopedobacter|s__saltans
h0,g__Aquiflexum|s__balticum
h0,g__Nocardia|s__mangyaensis
h5,g__Mycobacterium|s__sp. THAF192
h5,g__Pigmentiphaga|s__aceris
h7,g__Herminiimonas|s__arsenitoxidans
h3,g__Staphylococcus|s__hominis
h8,g__Citrobacter|s__rodentium
h3,g__Burkholderia|s__sp. JP2-270
h4,g__Campylobacter|s__corcagiensis
h3,g__Rhizobium|s__oryzihabitans
h9,g__Rodentibacter|s__pneumotropicus
h3,g__Stenotrophomonas|s__indicatrix
h0,g__Brevibacillus|s__sp. SCSIO 07484
h5,g__Pyrobaculum|s__calidifontis
h7,g__Pantoea|s__dispersa
h1,g__Pseudomonas|s__salegens
h1,g__Mycobacterium|s__chimaera
50,g__Microbacterium|s__sediminis
h1,g__Oryzomicrobium|s__Rhodocyclaceae bacterium SHINM1
h7,g__Rhodoluna|s__limnophila
g__Thioalkalivibrio,g__Thioalkalivibrio|s__sp. K90mix
h9,g__Aeromonas|s__media
g__Campylobacter,g__Campylobacter|s__fetus
h9,g__Sulfolobus|s__acidocaldarius
h4,g__Pyrococcus|s__sp. ST04
h3,g__Mixta|s__theicola
h3,g__Candidatus Phytoplasma|s__ziziphi
h6,g__Photobacterium|s__gaetbulicola
h9,g__Halocynthiibacter|s__arcticus
h6,g__Nostoc|s__sp. CENA543
h8,g__Shewanella|s__sp. WE21
h1,g__Peribacillus|s__simplex
55,g__Sphingomonas|s__sp. CL5.1
output,g__Novosphingobium
output,g__Pseudolysobacter
h5,g__Tepidiforma|s__bonchosmolovskayae
h7,g__Psychrobacter|s__sp. DAB_AL62B
h2,g__Caldisericum|s__exile
h5,g__Ligilactobacillus|s__Lactobacillus murinus
RaffinoseConsumptionimport,g__Leptotrichia|s__buccalis
h1,g__Pluralibacter|s__gergoviae
h0,g__Streptococcus|s__sp. HSISS3
h1,g__Mycolicibacterium|s__helvum
h2,g__Thermotoga|s__naphthophila
h5,g__Enterobacter|s__roggenkampii
h3,g__Phycicoccus|s__sp. HDW14
h6,g__Candidatus Nitrosotalea|s__devanaterra
h9,g__Klebsiella|s__sp. MPUS7
h6,g__Pseudomonas|s__cerasi
h4,g__Erysipelothrix|s__rhusiopathiae
h7,g__Planobispora|s__rosea
h1,g__Streptomyces|s__sp. CNQ-509
h1,g__Aeromicrobium|s__sp. MF47
h2,g__Alloactinosynnema|s__sp. L-07
h3,g__Citrobacter|s__koseri
h4,g__Hydrogenophaga|s__crassostreae
h6,g__Xanthomonas|s__sp. SI
g__Fusobacterium,g__Fusobacterium|s__hwasookii
h0,g__Acidaminococcus|s__intestini
h2,g__Coxiella|s__Candidatus Coxiella mudrowiae
h7,g__Tenacibaculum|s__dicentrarchi
h7,g__Pseudomonas|s__sp. ADAK22
h2,g__Pseudomonas|s__veronii
output,g__Aquabacterium
h3,g__Sporosarcina|s__sp. resist
h4,g__Lentilactobacillus|s__Lactobacillus parabuchneri
h1,g__Thermoanaerobacterium|s__thermosaccharolyticum
h0,g__Streptomyces|s__sp. DSM 40868
h3,g__Vitreoscilla|s__filiformis
h9,g__Komagataeibacter|s__saccharivorans
h9,g__Acetobacter|s__aceti
h4,g__Providencia|s__rettgeri
h8,g__Mycobacterium|s__sp. DL592
h3,g__Staphylococcus|s__epidermidis
h7,g__Microterricola|s__viridarii
h6,g__Allopseudarcicella|s__aquatilis
h1,g__Sphingobium|s__amiense
h5,g__Flavobacterium|s__anhuiense
h8,g__Rhizobium|s__lusitanum
h2,g__Corynebacterium|s__flavescens
h6,g__Bradyrhizobium|s__sp. CCBAU 53351
h8,g__Pseudoalteromonas|s__sp. DL-6
h0,g__Lactobacillus|s__zeae
h2,g__Candidatus Puniceispirillum|s__marinum
h6,g__Bartonella|s__alsatica
h7,g__Spiroplasma|s__mirum
h9,g__Spirosoma|s__sp. TS118
h3,g__Janthinobacterium|s__lividum
h7,g__Rhodococcus|s__sp. W8901
h3,g__Anaerococcus|s__mediterraneensis
h8,g__Pusillimonas|s__sp. DMV24BSW_D
h3,g__Sphingopyxis|s__sp. FD7
h4,g__Bifidobacterium|s__subtile
h4,g__Tolypothrix|s__sp. PCC 7910
h3,g__Methyloversatilis|s__sp. RAC08
h9,g__Candidatus Nitrosopelagicus|s__brevis
h2,g__Candidatus Cardinium|s__Cardinium endosymbiont of Sogatella furcifera
h1,g__Enterobacter|s__oligotrophicus
h0,g__Marinitoga|s__piezophila
h3,g__Kocuria|s__flava
h6,g__Corynebacterium|s__frankenforstense
output,g__Micromonospora
h6,g__Caulobacter|s__mirabilis
h0,g__Paracoccus|s__denitrificans
ThiamineVitaminB1ThiaminConsumptionimport,g__Bacillus|s__subtilis
h4,g__Nitratireductor|s__sp. SY7
h8,g__Chryseobacterium|s__sp. IHB B 17019
output,HistamineProductionexport
h8,g__Aminipila|s__sp. CBA3637
h8,g__Flavobacterium|s__sp.
h2,g__Paraburkholderia|s__sp. PGU19
h3,g__Bacillus|s__sp. ms-22
h3,g__Sphingomonas|s__koreensis
h7,g__Streptococcus|s__gordonii
h6,g__Streptosporangium|s__roseum
h5,g__Sphingomonas|s__sp. XS-10
h9,g__Heliorestis|s__convoluta
h2,g__Lysobacter|s__lycopersici
h0,g__Sphingobacterium|s__thalpophilum
h7,g__Acinetobacter|s__sp. NEB 394
h8,g__Salinivibrio|s__costicola
h9,g__Lactobacillus|s__kullabergensis
h3,g__Cryobacterium|s__soli
h3,g__Sphingorhabdus|s__sp. JK6
h8,g__Brevibacterium|s__sp. CS2
h6,g__Xanthomonas|s__theicola
h0,g__Kurthia|s__zopfii
h6,g__Gemmata|s__obscuriglobus
h7,g__Clostridium|s__cellulovorans
h3,g__Rhodoluna|s__limnophila
h7,g__Corynebacterium|s__sp. Marseille-Q3630
h1,g__Sandaracinus|s__amylolyticus
h0,g__Acidovorax|s__sp. KKS102
h7,g__Variovorax|s__sp. WDL1
h5,g__Microbacterium|s__sp. ST-M6
h0,g__Virgibacillus|s__sp. Bac332
h6,g__Corynebacterium|s__simulans
h7,g__Vibrio|s__sp. ZWAL4003
h8,g__Geobacillus|s__thermoleovorans
h7,g__Streptomyces|s__sp. YIM 121038
output,g__Labilibaculum
h3,g__Paenibacillus|s__alvei
h1,g__Mycobacterium|s__paraseoulense
h0,g__Celeribacter|s__marinus
h8,g__Neomicrococcus|s__aestuarii
g__Clostridium,g__Clostridium|s__cellulovorans
h6,g__Edwardsiella|s__sp. EA181011
h7,g__Actinoplanes|s__derwentensis
g__Methylorubrum,g__Methylorubrum|s__populi
h6,g__Mycoplasma|s__neurolyticum
h5,g__Acinetobacter|s__sp. YH12138
h9,g__Indioceanicola|s__profundi
h7,g__Yersinia|s__similis
L-MalateS-MalateL-MalicacidMalateD-MalateR-MalateConsumptionimport,g__Rhizobium|s__leguminosarum
h2,g__Stenotrophomonas|s__nitritireducens
h9,g__Rhodobacter|s__blasticus
g__Empedobacter,g__Empedobacter|s__brevis
h3,g__Pantoea|s__sp. PSNIH1
h0,g__Microbacterium|s__sp. 1.5R
h7,g__Sphingobium|s__sp. PAMC28499
h1,g__Altererythrobacter|s__sp. BO-6
g__CandidatusPlanktophila,g__Candidatus Planktophila|s__lacus
g__Burkholderia,g__Burkholderia|s__vietnamiensis
h3,g__Flavobacterium|s__sp. LPB0248
h4,g__Salipiger|s__profundus
g__Streptomyces,g__Streptomyces|s__lunaelactis
h9,g__Xanthomonas|s__cucurbitae
h4,g__Stenotrophomonas|s__sp. 169
h9,g__Mucilaginibacter|s__sp. G2-14
h6,g__Pseudobutyrivibrio|s__xylanivorans
h2,g__Mycobacterium|s__gordonae
h8,g__Sphingobacterium|s__mizutaii
h0,g__Pseudonocardia|s__sp. EC080625-04
h6,g__Candidatus Methylopumilus|s__planktonicus
h1,g__Histophilus|s__somni
g__Blattabacterium,g__Blattabacterium|s__sp. (Cryptocercus kyebangensis)
h8,g__Sphingobacterium|s__sp. ML3W
h5,g__Sulfitobacter|s__sp. DFL14
g__Trichormus,g__Trichormus|s__azollae
h8,g__Sulfitobacter|s__pontiacus
h0,g__Ketogulonicigenium|s__robustum
h7,g__Ferrimonas|s__sp. S7
h4,g__Pseudomonas|s__sp. S1-A32-2
252,g__Porphyrobacter|s__sp. YT40
h8,g__Mycolicibacterium|s__parafortuitum
h3,g__Synechococcus|s__sp. MVIR-18-1
g__Fischerella,g__Fischerella|s__sp. NIES-3754
h6,g__Citrobacter|s__sp. BDA59-3
h7,g__Rhodoplanes|s__sp. Z2-YC6860
h6,g__Variovorax|s__sp. SRS16
h1,g__Thermococcus|s__sp. 4557
h3,g__Thermococcus|s__peptonophilus
h1,g__Gordonia|s__insulae
h8,g__Renibacterium|s__salmoninarum
h0,g__Altererythrobacter|s__amylolyticus
h2,g__Azospirillum|s__lipoferum
h4,g__Neorickettsia|s__findlayensis
h9,g__Massilia|s__albidiflava
h5,g__Sulfurospirillum|s__sp. ACSDCE
h6,g__Shewanella|s__algae
h8,g__Bdellovibrio|s__sp. KM01
h0,g__Pseudoalteromonas|s__carrageenovora
h6,g__Paenibacillus|s__kribbensis
h8,g__Microbulbifer|s__sp. ALW1
h2,g__Novibacillus|s__thermophilus
h7,g__Thioalkalivibrio|s__nitratireducens
h9,g__Saccharothrix|s__syringae
h3,g__Pseudomonas|s__sp. CFSAN084952
h8,g__Martelella|s__sp. AD-3
h2,g__Mycolicibacterium|s__sp. CBMA 213
h2,g__Aquitalea|s__denitrificans
h1,g__Beijerinckia|s__indica
h5,g__Pyrobaculum|s__neutrophilum
output,g__Salinicoccus
222,g__Spiribacter|s__salinus
h5,g__Massilia|s__umbonata
h6,g__Actinoalloteichus|s__hoggarensis
h0,g__Yersinia|s__hibernica
AcetateProductionexport,g__Ruminococcus|s__albus
h5,g__Pseudoalteromonas|s__sp. DL-6
h5,g__Sphingomonas|s__sp. AAP5
h4,g__Algibacter|s__alginicilyticus
h4,g__Trichormus|s__variabilis
h8,g__Aeribacillus|s__pallidus
h9,g__Streptococcus|s__sp. oral taxon 431
PyridoxalVitaminB6PyridoxinePyridoxamineVitaminB6Productionexport,g__Streptococcus|s__thermophilus
h4,g__Halorubrum|s__ezzemoulense
h5,g__Delftia|s__sp. Cs1-4
h8,g__Corynebacterium|s__segmentosum
h7,g__Thermodesulfovibrio|s__yellowstonii
h2,g__Sulfurospirillum|s__multivorans
h2,g__Paenibacillus|s__albus
h3,g__Magnetospirillum|s__gryphiswaldense
h6,g__Hydrogenophaga|s__sp. PAMC20947
g__Staphylococcus,g__Staphylococcus|s__sp. MI 10-1553
g__Rickettsia,g__Rickettsia|s__peacockii
h9,g__Actinoplanes|s__friuliensis
h4,g__Solimonas|s__sp. K1W22B-7
h9,g__Companilactobacillus|s__Lactobacillus alimentarius
h5,g__Planococcus|s__plakortidis
h9,g__Pseudomonas|s__sp. KUIN-1
g__Methanobrevibacter,g__Methanobrevibacter|s__millerae
h5,g__Roseimicrobium|s__sp. ORNL1
h4,g__Blattabacterium|s__clevelandi
h8,g__Thermoclostridium|s__stercorarium
h9,g__Citrobacter|s__sp. RHBSTW-00821
h1,g__Chitinophaga|s__sp. H33E-04
MenaquinoneVitaminK2Productionexport,g__Bacteroides|s__thetaiotaomicron
h3,g__Commensalibacter|s__sp. ESL0284
h4,g__Pseudoalteromonas|s__phenolica
h8,g__Nocardioides|s__dokdonensis
h9,g__Streptomyces|s__pristinaespiralis
h0,g__Ruegeria|s__sp. TM1040
h6,g__Pragia|s__sp. CF-458
h5,g__Caedibacter|s__taeniospiralis
h9,g__Rickettsia|s__conorii
h3,g__Citrobacter|s__sp. CFNIH10
h3,g__Nostoc|s__punctiforme
h5,g__Bradyrhizobium|s__sp. ORS 278
h5,g__Gallionella|s__capsiferriformans
h9,g__Acinetobacter|s__sp. WCHAc010034
h1,g__Erysipelothrix|s__inopinata
h5,g__Sulfitobacter|s__sp. BSw21498
11,g__Desulfoglaeba|s__alkanexedens
h4,g__Saccharopolyspora|s__pogona
D-LyxoseL-LyxoseConsumptionimport,g__Bacteroides|s__thetaiotaomicron
h2,g__Entomoplasma|s__freundtii
h5,g__Campylobacter|s__curvus
h8,g__Acetobacterium|s__sp. KB-1
h8,g__Ligilactobacillus|s__Lactobacillus murinus
h9,g__Flaviflexus|s__sp. H23T48
g__Bacillus,g__Bacillus|s__mycoides
g__Luteimonas,g__Luteimonas|s__yindakuii
10,g__Pseudodesulfovibrio|s__profundus
h4,g__Leptospira|s__santarosai
h6,g__Shewanella|s__sp. WPAGA9
h3,g__Exiguobacterium|s__sibiricum
h5,g__Hungateiclostridium|s__saccincola
h1,g__Colwellia|s__sp. Arc7-635
h5,g__Streptomyces|s__sp. NEAU-sy36
h6,g__Sphingomonas|s__sp. JE1
h8,g__Mesorhizobium|s__erdmanii
h9,g__Leisingera|s__methylohalidivorans
h4,g__Hydrogenophaga|s__sp. PAMC20947
h4,g__Pseudodesulfovibrio|s__piezophilus
g__Cycloclasticus,g__Cycloclasticus|s__sp. P1
h7,g__Paenibacillus|s__sp. lzh-N1
g__Stygiolobus,g__Stygiolobus|s__azoricus
g__Geitlerinema,g__Geitlerinema|s__sp. PCC 7407
h1,g__Streptomyces|s__venezuelae
h7,g__Sodalis|s__endosymbiont of Henestaris halophilus
h8,g__Streptomyces|s__sp. EN27
h5,g__Bacillus|s__sp. BS-02
h9,g__Vibrio|s__azureus
h9,g__Desulfovibrio|s__vulgaris
IndoleConsumptionimport,g__Desulfovibrio|s__piger
h9,g__Acinetobacter|s__wanghuae
output,26
h0,g__Corynebacterium|s__minutissimum
h4,g__Nitrosopumilus|s__adriaticus
h2,g__Acinetobacter|s__indicus
h5,g__Mixta|s__calida
h5,g__Pseudomonas|s__brassicacearum
h3,g__Bordetella|s__sp. H567
h0,g__Oceanispirochaeta|s__crateris
H2HydrogenProductionexport,g__Syntrophomonas|s__wolfei
h4,g__Thauera|s__hydrothermalis
h3,g__Microbulbifer|s__agarilyticus
h5,g__Xylella|s__taiwanensis
h8,g__Elizabethkingia|s__meningoseptica
h9,g__Mycoplasma|s__bovirhinis
122,g__Chitinolyticbacter|s__meiyuanensis
h5,g__Desulfomicrobium|s__baculatum
h6,g__Chitinibacter|s__fontanus
h7,g__Muribaculum|s__intestinale
h1,g__Georhizobium|s__profundi
h0,g__Nostoc|s__sp. 'Lobaria pulmonaria (5183) cyanobiont'
MethylamineMonomethylamineProductionexport,g__Bifidobacterium|s__bifidum
h1,g__Calothrix|s__sp. PCC 7507
h4,g__Burkholderia|s__cenocepacia
h0,g__Oecophyllibacter|s__saccharovorans
h1,g__Rhizobium|s__acidisoli
h1,g__Dehalobacter|s__restrictus
h2,g__Mycolicibacter|s__hiberniae
g__Bibersteinia,g__Bibersteinia|s__trehalosi
h1,g__Streptomyces|s__sp. 604F
h5,g__Psychrobacter|s__sp. AntiMn-1
h4,g__Sulfodiicoccus|s__acidiphilus
h5,g__Mycolicibacter|s__minnesotensis
h5,g__Staphylococcus|s__sciuri
h8,g__Rathayibacter|s__sp. VKM Ac-2762
h1,g__Providencia|s__vermicola
h1,g__Arsenophonus|s__endosymbiont of Aleurodicus dispersus
h4,g__Kerstersia|s__gyiorum
h5,g__Nocardioides|s__daphniae
h0,g__Lactobacillus|s__crispatus
