parent,child
323,g__Streptomyces|s__sp. WAC 06738
h6,g__Bacillus|s__atrophaeus
h7,g__Methanohalophilus|s__mahii
h6,g__Allofrancisella|s__guangzhouensis
h9,g__Paenibacillus|s__crassostreae
h1,g__Acidithiobacillus|s__ferrivorans
h5,g__Mycolicibacterium|s__smegmatis
h2,g__Thermoanaerobacter|s__italicus
h8,g__Treponema|s__paraluiscuniculi
h2,g__Frankia|s__sp. EAN1pec
h9,g__Halomonas|s__sp. THAF12
h8,g__Komagataeibacter|s__medellinensis
h5,g__Alteromonas|s__addita
h7,g__Zhongshania|s__aliphaticivorans
h4,g__Arachidicoccus|s__soli
h5,g__Halomonas|s__sp. hl-4
h2,g__Tuwongella|s__immobilis
h7,g__Thioalkalivibrio|s__sp. K90mix
UreaConsumptionimport,g__Bifidobacterium|s__adolescentis
h1,g__Vogesella|s__sp. LIG4
output,MethaneCH4Productionexport
h8,g__Pradoshia|s__sp. D12
h9,g__Gloeobacter|s__violaceus
h7,g__Elizabethkingia|s__miricola
output,alpha-ketoglutarate2-oxoglutarateConsumptionimport
h8,g__Streptomyces|s__violaceusniger
h1,g__Labilibaculum|s__antarcticum
h7,g__Mycolicibacterium|s__celeriflavum
h3,g__Nitrosospira|s__briensis
h7,g__Nocardioides|s__ungokensis
h9,g__Acinetobacter|s__guillouiae
k__Bacteria,g__Burkholderia|s__ambifaria
h2,g__Rhizobium|s__sp. 007
h4,g__Leclercia|s__sp. 1106151
k__Bacteria,g__Maribacter|s__sp. HTCC2170
h1,g__Hymenobacter|s__sp. DG25A
23,g__Francisella|s__marina
h5,g__Dickeya|s__chrysanthemi
h8,g__Paenibacillus|s__sp. URB8-2
h6,g__Lactobacillus|s__jensenii
h9,g__Salmonella|s__Enterobacteriaceae endosymbiont of Donacia thalassina
h7,g__Mycobacterium|s__shigaense
h1,g__Vibrio|s__navarrensis
h9,g__Flammeovirga|s__sp. MY04
h4,g__Flavobacterium|s__branchiophilum
h2,g__Microbacterium|s__lemovicicum
h2,g__Sulfuritalea|s__hydrogenivorans
h4,g__Methanocaldococcus|s__infernus
h1,g__Janthinobacterium|s__sp.
h2,g__Corynebacterium|s__minutissimum
h5,g__Chryseobacterium|s__sp. T16E-39
h3,g__Modestobacter|s__marinus
h3,g__Paenibacillus|s__kribbensis
h5,g__Arcobacter|s__aquimarinus
h1,g__Halomonas|s__elongata
h1,g__Stappia|s__indica
h4,g__Pyruvatibacter|s__mobilis
h1,g__Bosea|s__sp. F3-2
h2,g__Klebsiella|s__sp.
h8,g__Microbulbifer|s__sp. A4B17
13,g__Mycoplasma|s__pneumoniae
0,g__Galbibacter|s__sp. BG1
h7,g__Devosia|s__sp. MC521
k__Bacteria,g__Gallibacterium|s__anatis
h0,g__Pseudoalteromonas|s__tunicata
h4,g__Vibrio|s__owensii
h4,g__Spiroplasma|s__citri
h9,g__Mesorhizobium|s__sp. M6A.T.Cr.TU.016.01.1.1
k__Bacteria,g__Providencia|s__alcalifaciens
h1,g__Vibrio|s__sp. Sal10
h6,g__Mesorhizobium|s__sp. 8
L-LysineLysineD-LysineConsumptionimport,g__Streptococcus|s__salivarius
h0,g__Oblitimonas|s__alkaliphila
h1,g__Alteromonas|s__sp. 76-1
h4,g__Arthrobacter|s__sp. 24S4-2
h5,g__Chlamydia|s__sp. H15-1957-10C
h6,g__Arthrobacter|s__sp. AQ5-05
h8,g__Rhizobium|s__selenitireducens
h2,g__Allopseudarcicella|s__aquatilis
h9,g__Rhizobium|s__oryzihabitans
h6,g__Peribacillus|s__asahii
h0,g__Serratia|s__sp. FDAARGOS_506
h4,g__Klebsiella|s__sp. MPUS7
h2,g__Chloroflexus|s__aggregans
h2,g__Streptomyces|s__platensis
h7,g__Spiribacter|s__roseus
h8,g__Streptomyces|s__griseofuscus
h4,g__Shewanella|s__sp. WPAGA9
h1,g__Neisseria|s__zalophi
h2,g__Spirosoma|s__sp. I-24
h6,g__Oceanicola|s__sp. D3
h8,g__Kingella|s__oralis
h8,g__Sphingobium|s__hydrophobicum
h6,g__Herminiimonas|s__arsenitoxidans
h2,g__Pseudarthrobacter|s__sp. BIM B-2242
h9,g__Lactobacillus|s__gasseri
h8,g__Kocuria|s__sp. BT304
h3,g__Thalassotalea|s__crassostreae
h5,g__Thalassospira|s__marina
h0,g__Ensifer|s__sojae
h9,g__Citrobacter|s__youngae
h2,g__Thauera|s__chlorobenzoica
h7,g__Fusobacterium|s__mortiferum
h7,g__Desulfovibrio|s__ferrophilus
h0,g__Paraburkholderia|s__dokdonella
h8,g__Methanococcoides|s__burtonii
h9,g__Ehrlichia|s__sp. HF
k__Bacteria,g__Methylomicrobium|s__album
h6,g__Ralstonia|s__insidiosa
L-LactateS-LactateLactateD-LactateR-LactateProductionexport,g__Streptococcus|s__equi
k__Bacteria,g__Altererythrobacter|s__epoxidivorans
k__Bacteria,g__Aeribacillus|s__pallidus
k__Bacteria,g__Desulfovibrio|s__piger
h1,g__Flavobacterium|s__album
h2,g__Geobacter|s__lovleyi
h9,g__Thioploca|s__ingrica
H2HydrogenProductionexport,g__Bacteroides|s__helcogenes
output,77
h9,g__Mesorhizobium|s__sp. M7D.F.Ca.US.005.01.1.1
h5,g__Streptomyces|s__sp. S1D4-20
h2,g__Gloeobacter|s__cyanobacterium endosymbiont of Epithemia turgida
h7,g__Aquitalea|s__sp. THG-DN7.12
h7,g__Terriglobus|s__saanensis
k__Archaea,g__Acidilobus|s__sp. 7A
h5,g__Pseudomonas|s__sp. S09G 359
h5,g__Acinetobacter|s__sp. MYb10
h7,g__Microbacterium|s__endophyticum
h1,g__Paenibacillus|s__sp. FSL H7-0357
h6,g__Agarivorans|s__gilvus
h9,g__Jonesia|s__denitrificans
h1,g__Abiotrophia|s__defectiva
h9,g__Citrobacter|s__sp. RHBSTW-00667
h1,g__Mycoplasma|s__struthionis
output,TaurochenodeoxycholateConsumptionimport
h0,g__Geobacillus|s__thermocatenulatus
k__Bacteria,g__Bacillus|s__sp. HBCD-sjtu
h1,g__Pseudomonas|s__sp. DG56-2
h5,g__Flavobacterium|s__sp. CJ74
h1,g__Edwardsiella|s__sp. LADL05-105
h6,g__Saccharopolyspora|s__coralli
h2,g__Xanthomonas|s__hortorum
h5,g__Kosakonia|s__Enterobacteriaceae endosymbiont of Donacia bicoloricornis
h5,g__Campylobacter|s__gracilis
h4,g__Mycoplasma|s__felis
h5,g__Hymenobacter|s__sedentarius
h1,g__Gemella|s__sp. oral taxon 928
h6,g__Desulfovibrio|s__marinus
h8,g__Cobetia|s__sp. ICG0124
h6,g__Euzebya|s__sp. DY32-46
h7,g__Alteromonas|s__pelagimontana
h3,g__Pseudomonas|s__aeruginosa
h9,g__Nocardia|s__farcinica
k__Bacteria,g__Bacillus|s__sp. NSP9.1
NH3AmmoniaNH4AmmoniumProductionexport,g__Clostridium|s__carboxidivorans
h5,g__Methanoculleus|s__bourgensis
h1,g__Burkholderia|s__ubonensis
h4,g__Francisella|s__persica
h0,g__Synechococcus|s__sp. WH 8020
h2,g__Epidermidibacterium|s__keratini
h6,g__Moritella|s__yayanosii
k__Bacteria,g__Pseudomonas|s__sp. B14-6
h3,g__Brevirhabdus|s__pacifica
h6,g__Roseateles|s__depolymerans
h0,g__Pseudomonas|s__sp. NS1(2017)
h1,g__Mycobacteroides|s__salmoniphilum
h2,g__Thermotoga|s__caldifontis
h6,g__Mahella|s__australiensis
h9,g__Serratia|s__sp. FGI94
h4,g__Halobellus|s__limi
TriglycerideMacromoleculedegradation,g__Thermus|s__thermophilus
h1,g__Pseudomonas|s__sp. WCS374
h5,g__Limosilactobacillus|s__Lactobacillus frumenti
h6,g__Synechococcus|s__sp. PCC 7003
9,g__Kordia|s__antarctica
h7,g__Dysgonomonas|s__sp. HDW5A
h3,g__Alkalihalobacillus|s__halodurans
h4,g__Vibrio|s__sp. HDW18
h6,g__Synechococcus|s__sp. SYN20
h7,g__Virgibacillus|s__halodenitrificans
h7,g__Nostoc|s__sp. PCC 7107
17,g__Haematobacter|s__massiliensis
h8,g__Candidatus Methylopumilus|s__rimovensis
h1,g__Hungateiclostridium|s__clariflavum
14,g__Bacteroides|s__sp. HF-5141
h4,g__Methanobacterium|s__congolense
h0,g__Thermovibrio|s__ammonificans
h8,g__Pseudomonas|s__taetrolens
h0,g__Natronorubrum|s__bangense
h0,g__Corallococcus|s__macrosporus
h7,g__Minicystis|s__rosea
AcetoneProductionexport,g__Clostridium|s__sporogenes
k__Bacteria,g__Brevibacterium|s__sp. JNUCC-42
h6,g__Methylacidiphilum|s__fumariolicum
h5,g__Aurantimicrobium|s__sp. MWH-Mo1
h1,g__Candidatus Ishikawaella|s__capsulata
ValeratePentanoicacidPentanoateConsumptionimport,g__Butyrivibrio|s__proteoclasticus
h0,g__Micrococcus|s__sp. V7
h4,g__Halomonas|s__sp. SH5A2
h6,g__Dickeya|s__dadantii
h6,g__Ciceribacter|s__thiooxidans
h4,g__Mycolicibacterium|s__psychrotolerans
h6,g__Thauera|s__aromatica
h0,g__Euhalothece|s__natronophila
h3,g__Candidatus Hepatoplasma|s__crinochetorum
CO2Consumptionimport,g__Desulfovibrio|s__salexigens
h6,g__Agrobacterium|s__larrymoorei
h3,g__Myxococcus|s__fulvus
h1,g__Fusobacterium|s__sp. oral taxon 203
h4,g__Kordia|s__antarctica
k__Archaea,g__Halorubrum|s__sp. PV6
h7,g__Kutzneria|s__albida
h3,g__Candidatus Nitrosocaldus|s__islandicus
h9,g__Alcanivorax|s__sp. N3-2A
28,g__Rhodococcus|s__fascians
h9,g__Thiobacillus|s__denitrificans
h5,g__Bacillus|s__sp. RZ2MS9
SuccinateProductionexport,g__Bifidobacterium|s__catenulatum
NH3AmmoniaNH4AmmoniumProductionexport,g__Fusobacterium|s__nucleatum
h4,g__Pseudonocardia|s__autotrophica
h2,g__Methylocella|s__tundrae
h3,g__Wolbachia|s__endosymbiont of Drosophila incompta
h6,g__Lysobacter|s__gummosus
h8,g__Burkholderia|s__territorii
h9,g__Rhodococcus|s__sp. 008
h3,g__Roseomonas|s__sp. FDAARGOS_362
h4,g__Sphingobium|s__sp. TKS
h9,g__Streptococcus|s__sp. FDAARGOS_520
50,g__Litorilituus|s__sediminis
h0,g__Candidatus Nanopelagicus|s__abundans
h1,g__Virgibacillus|s__necropolis
h3,g__Neptunomonas|s__phycophila
h4,g__Mycobacterium|s__cookii
h6,g__Bacillus|s__sp. FJAT-42376
h7,g__Pseudorhodobacter|s__sp. S12M18
h0,g__Sphingomonas|s__sp. HMP6
h2,g__Flavobacterium|s__sp. HYN0086
h2,g__Litoricola|s__lipolytica
k__Bacteria,g__Starkeya|s__novella
h7,g__Mycoplasmopsis|s__californica
h7,g__Synechococcus|s__sp. SynAce01
h9,g__Lysinibacillus|s__timonensis
h7,g__Micrococcus|s__luteus
h8,g__Furfurilactobacillus|s__Lactobacillus rossiae
h3,g__Cellvibrio|s__sp. PSBB023
h7,g__Streptacidiphilus|s__sp. P02-A3a
h3,g__Anabaena|s__sp. 90
h7,g__Arthrobacter|s__sp. PAMC 25486
h4,g__Sphingobium|s__sp. LF-16
h9,g__Rhodococcus|s__sp. AQ5-07
h3,g__Chryseobacterium|s__sp. IHB B 17019
h7,g__Comamonas|s__aquatica
h0,g__Actinomyces|s__sp. Z16
k__Bacteria,g__Xanthomonas|s__phaseoli
h0,g__Limnoglobus|s__roseus
h6,g__Halanaerobium|s__praevalens
h1,g__Mycoplasma|s__bovoculi
h1,g__Ligilactobacillus|s__ruminis
157,g__Jeotgalibaca|s__ciconiae
h3,g__Hyphomicrobium|s__nitrativorans
h5,g__Rickettsia|s__raoultii
h0,g__Blattabacterium|s__sp. (Blaberus giganteus)
h4,g__Pseudomonas|s__sp. MYb193
h1,g__Blastomonas|s__fulva
h6,g__Chloroflexus|s__aurantiacus
h3,g__Parabacteroides|s__sp. CT06
h6,g__Paenibacillus|s__donghaensis
h8,g__Bombella|s__sp. KACC 21507
h9,g__Sphingomonas|s__sp. ERG5
h0,g__Ottowia|s__oryzae
h2,g__Azospirillum|s__ramasamyi
h4,g__Mucilaginibacter|s__sp. F39-2
h9,g__Gemmatimonas|s__sp. TET16
69,g__Nitrosomonas|s__eutropha
AcetateProductionexport,g__Clostridium|s__tetani
h1,g__Egicoccus|s__halophilus
h0,g__Pandoraea|s__oxalativorans
h2,g__Bradyrhizobium|s__sp. CCBAU 53351
h3,g__Paenibacillus|s__xylanexedens
h3,g__Cupriavidus|s__oxalaticus
h3,g__Streptococcus|s__ferus
h3,g__Fervidobacterium|s__pennivorans
h4,g__Acidovorax|s__sp. T1
h7,g__Corynebacterium|s__genitalium
h8,g__Mycobacterium|s__shigaense
h1,g__Ramlibacter|s__tataouinensis
h6,g__Pigmentiphaga|s__sp. H8
h6,g__Allofrancisella|s__inopinata
h5,g__Oceanobacillus|s__sp. 160
h7,g__Spirosoma|s__sp. CJU-R4
k__Bacteria,g__Streptomyces|s__sp. CB04723
k__Bacteria,g__Tardiphaga|s__sp. vice352
h0,g__Tetragenococcus|s__koreensis
h4,g__Rhizobium|s__sp. S41
h4,g__Wolbachia|s__endosymbiont of Diaphorina citri
h9,g__Alcaligenes|s__faecalis
h6,g__Paraburkholderia|s__phymatum
h7,g__Bacteroides|s__uniformis
h7,g__Gramella|s__flava
h8,g__Oenococcus|s__sp. UCMA 16435
H2O2Productionexport,g__Streptococcus|s__cristatus
h6,g__Burkholderia|s__sp. BDU6
output,D-MannitolMannitolConsumptionimport
D-FructoseFructoseConsumptionimport,g__Lactobacillus|s__acidophilus
h4,g__Paenibacillus|s__sp. JZ16
h5,g__Selenomonas|s__ruminantium
h1,g__Legionella|s__sp. TUM19329
h7,g__Bdellovibrio|s__sp. ZAP7
L-LactateS-LactateLactateD-LactateR-LactateProductionexport,g__Streptococcus|s__pyogenes
h3,g__Lelliottia|s__sp. WB101
h7,g__Pseudomonas|s__asiatica
h9,g__Mycobacterium|s__sp. DL592
79,g__Streptococcus|s__urinalis
h3,g__Dokdonia|s__donghaensis
h5,g__Mycoplasma|s__wenyonii
h6,g__Sulfurisphaera|s__ohwakuensis
h2,g__Enterococcus|s__sp. CR-Ec1
h1,g__Synechococcus|s__sp. BIOS-U3-1
h3,g__Hymenobacter|s__sp. DG25A
h5,g__Hyphomonas|s__sp. CACIAM 19H1
NitrateConsumptionimport,g__Geobacter|s__sulfurreducens
k__Bacteria,g__Xenorhabdus|s__nematophila
h2,g__Citricoccus|s__sp. SGAir0253
h0,g__Sphingomonas|s__indica
h6,g__Antarctobacter|s__heliothermus
h8,g__Campylobacter|s__hominis
h7,g__Thermococcus|s__chitonophagus
k__Bacteria,g__Borrelia|s__maritima
h8,g__Rahnella|s__sp. WMR120
h8,g__Chryseolinea|s__soli
h0,g__Nitrosomonas|s__sp. Is79A3
output,248
h8,g__Comamonas|s__sp. 7D-2
h0,g__Hydrogenobaculum|s__sp. Y04AAS1
h7,g__Caldicellulosiruptor|s__saccharolyticus
Isovalerate3-MethylbutanoicacidProductionexport,g__Bacteroides|s__thetaiotaomicron
CadaverineProductionexport,g__Escherichia|s__coli
h1,g__Corynebacterium|s__atypicum
h2,g__Novosphingobium|s__sp. KA1
h1,g__Staphylococcus|s__kloosii
k__Bacteria,g__Leeuwenhoekiella|s__sp. ZYFB001
h2,g__Streptomyces|s__sp. EN27
h3,g__Cyanobium|s__sp. NS01
h0,g__Rhodomicrobium|s__vannielii
h5,g__Pseudodesulfovibrio|s__sp. SRB007
h6,g__Leisingera|s__methylohalidivorans
h1,g__Methanosphaerula|s__palustris
h5,g__Tenacibaculum|s__sp. SZ-18
h5,g__Sphingomonas|s__sp. LK11
h7,g__Acinetobacter|s__defluvii
h6,g__Mycoplasma|s__penetrans
h9,g__Bacillus|s__sonorensis
h2,g__Methylocystis|s__heyeri
h6,g__Acidipropionibacterium|s__acidipropionici
k__Bacteria,g__Halomonas|s__socia
h4,g__Pyrobaculum|s__ferrireducens
h7,g__Actinoplanes|s__sp. OR16
h8,g__Streptococcus|s__sp. I-P16
h8,g__Bosea|s__sp. RAC05
h2,g__Moraxella|s__catarrhalis
h4,g__Listeria|s__sp. PSOL-1
h2,g__Pseudomonas|s__cichorii
h5,g__Acidilobus|s__saccharovorans
h5,g__Zhongshania|s__aliphaticivorans
h7,g__Alteromonas|s__addita
h2,g__Thalassospira|s__xiamenensis
h7,g__Nocardioides|s__sp. WS12
h0,g__Capnocytophaga|s__sp. oral taxon 323
L-LactateS-LactateLactateD-LactateR-LactateProductionexport,g__Leuconostoc|s__kimchii
h8,g__Bacillus|s__sp. JS
h2,g__Thalassotalea|s__sp. LPB0316
h9,g__Nostoc|s__sp. CENA543
h2,g__Bradyrhizobium|s__sp. CCBAU 53421
h1,g__Candidatus Methylospira|s__mobilis
h2,g__Acetilactobacillus|s__jinshanensis
h6,g__Komagataeibacter|s__medellinensis
h5,g__Scytonema|s__sp. NIES-4073
h1,g__Nocardioides|s__humi
h6,g__Arthrobacter|s__sp. ERGS1:01
h8,g__Candidatus Blochmannia|s__Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus
h9,g__Salinibacterium|s__sp. ZJ450
h7,g__Candidatus Pelagibacter|s__sp. RS40
h6,g__Arthrobacter|s__sp. FB24
h9,g__Undibacterium|s__sp. KW1
h3,g__Nocardioides|s__sp. 603
h3,g__Halomonas|s__sp. HG01
h5,g__Brevibacillus|s__brevis
h6,g__Neochlamydia|s__sp. S13
h3,g__Rhodococcus|s__sp. NS1
h8,g__Methylococcus|s__sp. IM1
h2,g__Nautilia|s__sp. PV-1
h9,g__Pseudoalteromonas|s__aliena
h9,g__Proteus|s__mirabilis
h9,g__Myxococcus|s__hansupus
k__Bacteria,g__Dickeya|s__sp. DW 0440
h5,g__Bacteroides|s__fragilis
h3,g__Planococcus|s__antarcticus
h0,g__Leptotrichia|s__hofstadii
h9,g__Nitrosococcus|s__watsonii
h3,g__Serratia|s__entomophila
h2,g__Shewanella|s__polaris
h4,g__Gluconobacter|s__albidus
h0,g__Mycoplasma|s__sp. Mirounga ES2806-GEN
h5,g__Frondihabitans|s__sp. 762G35
h6,g__Paenibacillus|s__sp. URB8-2
h8,g__Commensalibacter|s__sp. ESL0284
h6,g__Cloacibacillus|s__porcorum
h9,g__Chryseobacterium|s__taihuense
h7,g__Brachyspira|s__murdochii
h2,g__Ahniella|s__affigens
k__Bacteria,g__Nocardioides|s__sp. JS614
k__Bacteria,g__Flavobacterium|s__sp. KBS0721
h7,g__Vibrio|s__neocaledonicus
10,g__Pseudodesulfovibrio|s__profundus
h6,g__Limnospira|s__indica
h2,g__Salinicola|s__tamaricis
h5,g__Rhodococcus|s__hoagii
h0,g__Campylobacter|s__hominis
h0,g__Rhodoferax|s__ferrireducens
k__Bacteria,g__Leptospira|s__santarosai
h1,g__Thermus|s__scotoductus
h2,g__Streptomyces|s__cavourensis
h6,g__Mycolicibacter|s__sinensis
h9,g__Hypericibacter|s__adhaerens
h2,g__Frischella|s__perrara
h2,g__Citrobacter|s__sp. RHBSTW-01013
h0,g__Arsenophonus|s__nasoniae
h8,g__Virgibacillus|s__sp. 6R
h7,g__Sandaracinus|s__amylolyticus
h5,g__Shigella|s__boydii
h1,g__Kytococcus|s__sedentarius
h6,g__Chlamydia|s__suis
h0,g__Dehalogenimonas|s__formicexedens
h8,g__Mycobacterium|s__sp. EPa45
h3,g__Pseudomonas|s__simiae
k__Bacteria,g__Spiroplasma|s__atrichopogonis
h3,g__Mycoplasma|s__sp. 1654_15
h3,g__Halomonas|s__aestuarii
h1,g__Streptomyces|s__sp. RLB3-17
h0,g__Ramlibacter|s__tataouinensis
h1,g__Neisseria|s__sp. ZJ785
h8,g__Cobetia|s__pacifica
h9,g__Rickettsia|s__prowazekii
h5,g__Pyrobaculum|s__islandicum
k__Bacteria,g__Ectothiorhodospira|s__haloalkaliphila
CO2Productionexport,g__Mycoplasma|s__pulmonis
h3,g__Thermodesulfatator|s__indicus
h4,g__Scandinavium|s__goeteborgense
h4,g__Raoultella|s__sp. X13
194,g__Cronobacter|s__malonaticus
h5,g__Trueperella|s__pyogenes
h9,g__Synechococcus|s__sp. RS9909
h4,g__Prevotella|s__intermedia
h7,g__Herbinix|s__luporum
h7,g__Pseudomonas|s__balearica
h9,g__Emcibacter|s__sp. MEBiC09520
h7,g__Corynebacterium|s__rouxii
h5,g__Desulfovibrio|s__ferrophilus
h2,g__Hydrogenophaga|s__crassostreae
k__Bacteria,g__Alkalitalea|s__saponilacus
k__Bacteria,g__Celeribacter|s__manganoxidans
h3,g__Spiribacter|s__sp. 2438
output,299
h8,g__Eubacterium|s__sp. NSJ-61
h0,g__Bartonella|s__schoenbuchensis
h4,g__Synechococcus|s__sp. M16.1
h2,g__Shewanella|s__japonica
h1,g__Parashewanella|s__tropica
h8,g__Ralstonia|s__insidiosa
h9,g__Lysobacter|s__gummosus
k__Bacteria,g__Parageobacillus|s__genomosp. 1
h0,g__Bacillus|s__sp. SJ-10
32,g__Vulcanisaeta|s__moutnovskia
h3,g__Piscirickettsia|s__salmonis
h0,g__Rhizobium|s__sp. TAL182
h3,g__Corynebacterium|s__kroppenstedtii
h7,g__Hymenobacter|s__sp. BT18
L-ThreonineThreonineConsumptionimport,g__Clostridium|s__botulinum
k__Bacteria,g__Meiothermus|s__ruber
h0,g__Chryseobacterium|s__glaciei
CelluloseBeta-D-glucanMacromoleculedegradation,g__Butyrivibrio|s__fibrisolvens
h4,g__Hungateiclostridium|s__clariflavum
12,g__Arcobacter|s__cloacae
h5,g__Polaribacter|s__sp. SA4-12
h5,g__Gillisia|s__sp. Hel1_33_143
h7,g__Colwellia|s__sp. MT41
h1,g__Streptomyces|s__viridosporus
h8,g__Brevundimonas|s__sp. MF30-B
h9,g__Bacillus|s__wiedmannii
h4,g__Nocardia|s__arthritidis
h1,g__Mycobacterium|s__grossiae
h4,g__Micavibrio|s__aeruginosavorus
h8,g__Leptotrichia|s__hofstadii
17,g__Vibrio|s__parahaemolyticus
h4,g__Agrobacterium|s__rhizogenes
h1,g__Neorickettsia|s__risticii
h5,g__Maribacter|s__dokdonensis
h1,g__Spiroplasma|s__apis
h5,g__Brevefilum|s__fermentans
k__Bacteria,g__Sphingopyxis|s__fribergensis
k__Bacteria,g__Tetragenococcus|s__muriaticus
h7,g__Cellulophaga|s__algicola
k__Bacteria,g__Sulfitobacter|s__pontiacus
h3,g__Mycolicibacterium|s__aurum
h3,g__Algibacter|s__sp. L1A34
h8,g__Streptomyces|s__phaeolivaceus
h5,g__Nonlabens|s__sp. MIC269
h6,g__Pararhodospirillum|s__photometricum
h6,g__Neisseria|s__sp. KEM232
k__Bacteria,g__Candidatus Desulforudis|s__audaxviator
h2,g__Cetia|s__pacifica
h1,g__Schaalia|s__meyeri
PyruvateConsumptionimport,g__Aeromicrobium|s__marinum
h6,g__Methylocella|s__silvestris
h1,g__Eubacterium|s__callanderi
h5,g__Psychrobacter|s__maritimus
h1,g__Allofrancisella|s__inopinata
13,g__Ligilactobacillus|s__salivarius
h2,g__Thermus|s__aquaticus
h2,g__Arcobacter|s__suis
h4,g__Polaribacter|s__sp. SA4-12
h4,g__Halorientalis|s__sp. IM1011
h1,g__Nonomuraea|s__sp. ATCC 55076
k__Bacteria,g__Enterococcus|s__avium
h7,g__Celeribacter|s__marinus
h8,g__Moritella|s__marina
h9,g__Corynebacterium|s__argentoratense
h6,g__Burkholderia|s__stabilis
h5,g__Micavibrio|s__aeruginosavorus
h2,g__Synechococcus|s__sp. LTW-R
k__Bacteria,g__Comamonas|s__kerstersii
h1,g__Mesorhizobium|s__sp. M7A.F.Ce.TU.012.03.2.1
16,g__Parascardovia|s__denticolens
h8,g__Clostridium|s__sp. BNL1100
h1,g__Achromobacter|s__sp. LM16
h4,g__Kitasatospora|s__albolonga
h7,g__Bartonella|s__grahamii
k__Bacteria,g__Enterobacter|s__soli
81,g__Streptomyces|s__sp. C8S0
h1,g__Candidatus Aquiluna|s__sp. 15G-AUS-rot
h3,g__Pseudoalteromonas|s__sp. 1_2015MBL_MicDiv
h1,g__Shewanella|s__xiamenensis
h5,g__Polynucleobacter|s__wuianus
h6,g__Blautia|s__coccoides
k__Bacteria,g__Muricauda|s__sp. 501str8
k__Bacteria,g__Candidatus Methylopumilus|s__turicensis
h9,g__Staphylococcus|s__sp. MI 10-1553
h0,g__Streptomyces|s__sp. S1A1-7
h7,g__Denitrobacterium|s__detoxificans
RiboflavinVitaminB2Consumptionimport,g__Faecalibacterium|s__prausnitzii
h1,g__Sphingobacterium|s__mizutaii
k__Bacteria,g__Myxococcus|s__xanthus
h4,g__Synechococcus|s__sp. MIT S9220
h9,g__Bacillus|s__sp. THAF10
h9,g__Rhizobium|s__sp. N324
h0,g__Chitinimonas|s__arctica
h0,g__Spiroplasma|s__culicicola
h2,g__Flavobacterium|s__crassostreae
h3,g__Rhodoferax|s__koreense
h6,g__Paenibacillus|s__sp. FSL P4-0081
h6,g__Streptococcus|s__sp. CNU G3
h7,g__Deinococcus|s__irradiatisoli
h6,g__Lactobacillus|s__terrae
h5,g__Fusobacterium|s__nucleatum
h9,g__Marinomonas|s__sp. SM1966
h8,g__Synechococcus|s__lividus
h9,g__Synechococcus|s__sp. PROS-7-1
h9,g__Thiomicrospira|s__sp. S5
h3,g__Barnesiella|s__viscericola
h4,g__Mesoplasma|s__florum
h7,g__Pedobacter|s__sp. SW-16
h0,g__Micromonospora|s__sp. WMMA2032
h0,g__Arsenophonus|s__endosymbiont of Aleurodicus dispersus
h3,g__Corynebacterium|s__casei
k__Bacteria,g__Salinispira|s__pacifica
h1,g__Kangiella|s__sediminilitoris
h7,g__Geobacter|s__anodireducens
h7,g__Methylovorus|s__glucosotrophus
h4,g__Polaromonas|s__sp. Pch-P
h4,g__Paracoccus|s__marcusii
h8,g__Mycoplasma|s__anserisalpingitidis
h8,g__Lysobacter|s__gummosus
h4,g__Halostagnicola|s__larsenii
h8,g__Pseudomonas|s__aeruginosa
h9,g__Thermococcus|s__sp. P6
h5,g__Methyloligella|s__sp. GL2
k__Bacteria,g__Vibrio|s__owensii
h5,g__Chlamydia|s__pneumoniae
h5,g__Sporosarcina|s__sp. PTS2304
h1,g__Oligotropha|s__carboxidovorans
h1,g__Halomonas|s__sp. Y2R2
h2,g__Treponema|s__brennaborense
h0,g__Glutamicibacter|s__mishrai
h1,g__Pseudomonas|s__sp. B10
h2,g__Acidiferrobacter|s__endosymbiont of unidentified scaly snail isolate Monju
h9,g__Frateuria|s__aurantia
h9,g__Candidatus Korarchaeum|s__cryptofilum
h9,g__Brevundimonas|s__sp. 'scallop'
h6,g__Arthrobacter|s__sp. PAMC25564
h3,g__Liberibacter|s__Candidatus Liberibacter asiaticus
1,g__Hungatella|s__hathewayi
h1,g__Pseudomonas|s__sp. NS1(2017)
h5,g__Fructilactobacillus|s__Lactobacillus sanfranciscensis
k__Archaea,g__Haloterrigena|s__daqingensis
h4,g__Desulfolutivibrio|s__sulfoxidireducens
6,g__Edwardsiella|s__anguillarum
h9,g__Xylanimicrobium|s__sp. FW10M-9
h3,g__Flaviflexus|s__salsibiostraticola
h3,g__Arenimonas|s__daejeonensis
h7,g__Desulfovibrio|s__salexigens
h8,g__Alteromonas|s__sp. RW2A1
h4,g__Coraliomargarita|s__akajimensis
h6,g__Bombella|s__sp. KACC 21507
h7,g__Exiguobacterium|s__sp. Helios
h2,g__Aeromicrobium|s__marinum
k__Bacteria,g__Candidatus Hodgkinia|s__cicadicola
h9,g__Mucilaginibacter|s__gotjawali
h8,g__Pseudoalteromonas|s__sp. R3
h4,g__Sporosarcina|s__ureae
h6,g__Ensifer|s__mexicanus
h8,g__Ureaplasma|s__urealyticum
h5,g__Anaerocolumna|s__sp. CBA3638
