parent,child
h2,g__Halomonas|s__sp. BC-M4-5
L-HistidineHistidineConsumptionimport,g__Escherichia|s__coli
h3,g__Syntrophomonas|s__wolfei
h3,g__Lentilactobacillus|s__Lactobacillus hilgardii
h3,g__Synechococcus|s__sp. A18-46.1
h5,g__Bacillus|s__amyloliquefaciens
h8,g__Bartonella|s__sp. 1-1C
SulfateSulfuricacidConsumptionimport,g__Desulfovibrio|s__desulfuricans
h1,g__Clostridium|s__baratii
o__Streptomycetales,g__Streptomyces|s__seoulensis
h5,g__Archangium|s__gephyra
h6,g__Serratia|s__symbiotica
h3,g__Escherichia|s__coli
h8,g__Rhizobium|s__pseudoryzae
h4,g__Parageobacillus|s__toebii
PantothenicacidVitaminB5PantothenateConsumptionimport,g__Lactobacillus|s__acidophilus
h5,g__Coxiella|s__endosymbiont of Amblyomma americanum
h1,g__Sinorhizobium|s__sp. CCBAU 05631
h7,g__Loigolactobacillus|s__Lactobacillus backii
h5,g__Leuconostoc|s__sp. LN180020
h7,g__Nitrosospira|s__lacus
h0,g__Corynebacterium|s__ureicelerivorans
h1,g__Cupriavidus|s__necator
h2,g__Kushneria|s__konosiri
h8,g__Thalassotalea|s__sp. LPB0316
h0,g__Sutterella|s__faecalis
h9,g__Alkalihalobacillus|s__clausii
h9,g__Streptomyces|s__coelicolor
h6,g__Neokomagataea|s__tanensis
o__Flavobacteriales,g__Olleya|s__aquimaris
h7,g__Streptomyces|s__sp. Z022
h4,g__Archaeoglobus|s__fulgidus
h3,g__Francisella|s__noatunensis
h5,g__Olivibacter|s__sp. SDN3
h3,g__Paenibacillus|s__sp. URB8-2
h6,g__Leptotrichia|s__sp. oral taxon 498
o__Acholeplasmatales,g__Candidatus Phytoplasma|s__Paulownia witches'-broom phytoplasma
h8,g__Enterobacter|s__sp. E20
h4,g__Halobacterium|s__salinarum
h4,g__Ruegeria|s__sp. TM1040
h8,g__Methylobacterium|s__sp. DM1
h8,g__Ruminococcus|s__sp. JE7A12
h4,g__Bacillus|s__sp. FJAT-45348
h0,g__Bacillus|s__smithii
o__Bacteroidales,g__Bacteroides|s__caccae
o__Oscillatoriales,g__Moorea|s__producens
h8,g__Rheinheimera|s__sp. LHK132
h2,g__Pyrococcus|s__abyssi
h8,g__Citrobacter|s__sp. RHB25-C09
h0,g__Nostoc|s__sp. C057
h1,g__Pseudomonas|s__sp. IB20
h1,g__Acinetobacter|s__sp. WCHAc010052
h0,g__Streptomyces|s__roseochromogenus
ButyrateConsumptionimport,g__Desulfovibrio|s__magneticus
h0,g__Fructilactobacillus|s__Lactobacillus lindneri
h4,g__Pseudomonas|s__sp. CMR5c
h4,g__Citrobacter|s__sp. SL156
h5,g__Cellulophaga|s__baltica
h7,g__Streptomyces|s__sp. FR-008
h7,g__Streptomyces|s__chartreusis
h8,g__Cupriavidus|s__gilardii
h5,g__Belliella|s__baltica
UreaConsumptionimport,g__Klebsiella|s__variicola
38,g__Formosa|s__agariphila
h8,g__Rhizobium|s__sp. NXC14
L-LactateS-LactateLactateD-LactateR-LactateConsumptionimport,g__Aeromonas|s__hydrophila
h3,g__Ottowia|s__sp. oral taxon 894
h4,g__Colwellia|s__psychrerythraea
h0,g__Vibrio|s__cyclitrophicus
LactoseConsumptionimport,g__Streptococcus|s__mutans
h8,g__Bacillus|s__sp. HNA3
h1,g__Colwellia|s__sp. PAMC 20917
o__Streptomycetales,g__Streptomyces|s__fungicidicus
h1,g__Thermococcus|s__sp. P6
h2,g__Catenovulum|s__sediminis
h5,g__Serratia|s__marcescens
284,g__Pusillimonas|s__sp. DMV24BSW_D
h1,g__Pseudoalteromonas|s__sp. 16-SW-7
h8,g__Oceanispirochaeta|s__crateris
h0,g__Vibrio|s__tapetis
h2,g__Klebsiella|s__sp. FDAARGOS_511
h6,g__Flavobacterium|s__haoranii
h6,g__Thiosulfativibrio|s__zosterae
h4,g__Cellulosimicrobium|s__sp. JZ28
h6,g__Mycolicibacterium|s__fortuitum
h9,g__Geobacter|s__pickeringii
h7,g__Polaribacter|s__sp. KT 15
h4,g__Devriesea|s__agamarum
h0,g__Mycoplasma|s__sp. 1654_15
h9,g__Arcobacter|s__trophiarum
h8,g__Rickettsia|s__montanensis
270,g__Acidovorax|s__carolinensis
h5,g__Protaetiibacter|s__sp. SSC-01
h8,g__Streptomyces|s__alfalfae
h9,g__Psychrobacter|s__sp.
h4,g__Acidipropionibacterium|s__jensenii
h8,g__Halomonas|s__sp. Y2R2
h2,g__Acidisarcina|s__polymorpha
h4,g__Burkholderia|s__metallica
h2,g__Aeromonas|s__rivipollensis
h5,g__Polynucleobacter|s__asymbioticus
h9,g__Methanohalobium|s__evestigatum
h4,g__Lactiplantibacillus|s__plantarum
o__Xanthomonadales,g__Stenotrophomonas|s__sp. WZN-1
h5,g__Synechococcus|s__sp. NOUM97013
h0,g__Lysobacter|s__antibioticus
h6,g__Lactobacillus|s__iners
h6,g__Catenovulum|s__sediminis
o__Micromonosporales,g__Micromonospora|s__sagamiensis
h1,g__Nostoc|s__sphaeroides
h9,g__Chryseobacterium|s__sp. IHB B 17019
h3,g__Vibrio|s__azureus
h6,g__Chlamydia|s__trachomatis
h2,g__Mycobacterium|s__marinum
h3,g__Pseudomonas|s__sp. Os17
h7,g__Actinomyces|s__naeslundii
62,g__Lysinimonas|s__sp. KACC 19322
h6,g__Pseudomonas|s__sp. 13159349
h3,g__Methanobrevibacter|s__millerae
54,g__Pseudoalteromonas|s__spongiae
h0,g__Aliarcobacter|s__faecis
h2,g__Tannerella|s__forsythia
h7,g__Helicobacter|s__himalayensis
h7,g__Salinarchaeum|s__sp. Harcht-Bsk1
h1,g__Spirosoma|s__montaniterrae
h8,g__Novosphingobium|s__sp. KA1
h4,g__Gordonia|s__ajococcus
h4,g__Brucella|s__microti
h5,g__Sphingopyxis|s__sp. OPL5
h6,g__Bacillus|s__sp. BS-02
h7,g__Bacillus|s__sp. BS-02
h9,g__Saccharomonospora|s__marina
h5,g__Sphingopyxis|s__sp. MG
h0,g__Xanthomonas|s__vesicatoria
h6,g__Sulfitobacter|s__guttiformis
h2,g__Marinobacter|s__hydrocarbonoclasticus
h0,g__Vibrio|s__atlanticus
h2,g__Sphingopyxis|s__sp. OPL5
h0,g__Methanobrevibacter|s__ruminantium
h2,g__Alcanivorax|s__dieselolei
output,GlycochenodeoxycholateConsumptionimport
h1,g__Dehalobacter|s__sp. DCA
h4,g__Brachybacterium|s__faecium
h9,g__Candidatus Cardinium|s__hertigii
h6,g__Candidatus Portiera|s__aleyrodidarum
h7,g__Corynebacterium|s__timonense
h2,g__Novosphingobium|s__sp. THN1
h5,g__Sphingobacterium|s__sp. G1-14
292,g__Candidatus Kinetoplastibacterium|s__desouzaii
h6,g__Micrococcus|s__sp. A7
h8,g__Corallococcus|s__macrosporus
h3,g__Bacillus|s__sp. FJAT-42376
h7,g__Mycoplasma|s__cynos
h8,g__Pseudomonas|s__azotoformans
H2HydrogenConsumptionimport,g__Methanothermococcus|s__okinawensis
h2,g__Acinetobacter|s__wuhouensis
o__Enterobacterales,g__Dickeya|s__paradisiaca
h7,g__Palaeococcus|s__pacificus
h1,g__Gordonia|s__sp. 135
h8,g__Rathayibacter|s__rathayi
h1,g__Algibacter|s__sp. L1A34
h6,g__Haliscomenobacter|s__hydrossis
o__Bacillales,g__Bacillus|s__sp. BD59S
output,210
h0,g__Hydrogenophaga|s__sp. BPS33
h0,g__Actinosynnema|s__pretiosum
h1,g__Acetobacter|s__ascendens
h1,g__Methanospirillum|s__hungatei
h4,g__Synechocystis|s__sp. CACIAM 05
h5,g__Corynebacterium|s__choanis
h1,g__Propionibacterium|s__sp. oral taxon 193
h8,g__Bacillus|s__sp. Cs-700
h7,g__Micromonospora|s__coriariae
h3,g__Ruminiclostridium|s__cellulolyticum
h2,g__Acidithiobacillus|s__ferrivorans
h3,g__Raoultella|s__Enterobacteriaceae endosymbiont of Donacia proxima
h8,g__Neisseria|s__lactamica
h1,g__Sphingorhabdus|s__sp. SMR4y
o__Enterobacterales,g__Enterobacter|s__sp. HK169
h5,g__Myroides|s__sp. A21
h2,g__Methylobacterium|s__terrae
h5,g__Sideroxydans|s__lithotrophicus
h9,g__Cytobacillus|s__oceanisediminis
output,LinoleicacidOmega-6fattyacidProductionexport
h9,g__Nitrincola|s__sp. KXZD1103
o__Deinococcales,g__Deinococcus|s__ficus
h5,g__Bacillus|s__sp. 1NLA3E
h3,g__Thermofilum|s__pendens
h1,g__Pseudomonas|s__pelagia
h7,g__Mixta|s__intestinalis
h4,g__Sphingomonas|s__sp. AAP5
h7,g__Arthrobacter|s__sp.
h6,g__Silicimonas|s__algicola
o__Rickettsiales,g__Wolbachia|s__endosymbiont of Trichogramma pretiosum
h0,g__Kocuria|s__sp. TGY1120_3
h7,g__Marinomonas|s__mediterranea
h3,g__Humibacter|s__sp. BT305
249,g__Serinicoccus|s__chungangensis
h0,g__Enterococcus|s__gallinarum
h1,g__Halomonas|s__sp. SH5A2
h5,g__Exiguobacterium|s__sp. U13-1
h6,g__Desulfobacca|s__acetoxidans
o__Streptomycetales,g__Streptomyces|s__sp. 769
h0,g__Pseudomonas|s__sp. S34
3,g__Dokdonia|s__donghaensis
h4,g__Burkholderia|s__sp. RPE67
h5,g__Acinetobacter|s__radioresistens
h7,g__Spiroplasma|s__helicoides
o__Mycoplasmatales,g__Mycoplasma|s__meleagridis
h5,g__Micromonospora|s__purpureochromogenes
h6,g__Lactobacillus|s__sp. JM1
o__Rickettsiales,g__Rickettsia|s__japonica
h9,g__Corynebacterium|s__sp. 23H37-10
h9,g__Bradyrhizobium|s__sp. SG09
h5,g__Klebsiella|s__sp. WP3-W18-ESBL-02
h3,g__Acidovorax|s__sp. KKS102
h5,g__Sphingomonas|s__sp. MM-1
h4,g__Bacillus|s__altitudinis
h9,g__Synechocystis|s__sp. PCC 6714
output,MaltoseConsumptionimport
h2,g__Thiomicrorhabdus|s__sp. G2
h8,g__Nitrosopumilus|s__oxyclinae
4,g__Sphaerobacter|s__thermophilus
h7,g__Methanococcus|s__aeolicus
h7,g__Pseudescherichia|s__vulneris
h2,g__Thermoanaerobacter|s__siderophilus
h5,g__Planococcus|s__maritimus
h7,g__Desulfosarcina|s__alkanivorans
h7,g__Leclercia|s__sp. W6
o__Corynebacteriales,g__Mycobacterium|s__xenopi
o__Burkholderiales,g__Bordetella|s__genomosp. 6
h3,g__Enterobacter|s__sp. HK169
h2,g__Halomicronema|s__hongdechloris
h1,g__Thioalkalivibrio|s__nitratireducens
h8,g__Methylomusa|s__anaerophila
h1,g__Corynebacterium|s__sp. 2184
h6,g__Pontibacter|s__actiniarum
h1,g__Candidatus Symbiobacter|s__mobilis
output,DimethylsulfideMethylsulfideConsumptionimport
L-TyrosineTyrosineConsumptionimport,g__Streptococcus|s__salivarius
h0,g__Streptomyces|s__sp. S501
h9,g__Blastomonas|s__sp. RAC04
h2,g__Pedobacter|s__steynii
h6,g__Moorella|s__thermoacetica
h8,g__Saccharomonospora|s__glauca
output,o__Micrococcales
h2,g__Sphingobium|s__amiense
h4,g__Kocuria|s__sp. KD4
h0,g__Bacillus|s__megaterium
h5,g__Mycobacterium|s__leprae
h7,g__Mycolicibacterium|s__moriokaense
h4,g__Weissella|s__cibaria
h1,g__Halocynthiibacter|s__arcticus
h0,g__Candidatus Carsonella|s__ruddii
h0,g__Methanococcus|s__voltae
h1,g__Streptococcus|s__vestibularis
h7,g__Cupriavidus|s__sp. USMAHM13
h8,g__Psychrobacter|s__sp. DAB_AL60
h9,g__Gemmata|s__massiliana
h6,g__Flammeovirga|s__sp. MY04
h9,g__Commensalibacter|s__sp. ESL0284
h7,g__Sphingomonas|s__alpina
h0,g__Rickettsia|s__endosymbiont of Ixodes pacificus
h4,g__Oligella|s__urethralis
h5,g__Micromonospora|s__chokoriensis
h7,g__Rhodovulum|s__sp. P5
h0,g__Bacteroides|s__caecimuris
h2,g__Salinispira|s__pacifica
h9,g__Bradyrhizobium|s__sp. WSM471
h9,g__Exiguobacterium|s__mexicanum
h2,g__Nitrosarchaeum|s__sp. AC2
h5,g__Micromonospora|s__tulbaghiae
h7,g__Acinetobacter|s__dispersus
h7,g__Methanosphaerula|s__palustris
h5,g__Pannonibacter|s__phragmitetus
h9,g__Wolbachia|s__endosymbiont of Ctenocephalides felis wCfeT
h4,g__Terricaulis|s__silvestris
GlycochenodeoxycholateConsumptionimport,g__Clostridium|s__perfringens
h0,g__Magnetococcus|s__Candidatus Magnetococcus massalia
h5,g__Thermocrinis|s__minervae
h7,g__Neoasaia|s__chiangmaiensis
o__Burkholderiales,g__Achromobacter|s__sp. B7
o__Oceanospirillales,g__Halomonas|s__sp. PA16-9
h2,g__Guyparkeria|s__halophila
h5,g__Thermoanaerobacterium|s__xylanolyticum
h9,g__Entomoplasma|s__freundtii
h0,g__Runella|s__sp. HYN0085
h9,g__Calothrix|s__sp. 336/3
h9,g__Pantoea|s__ananatis
318,g__Rhodomicrobium|s__vannielii
h2,g__Variovorax|s__sp. PBL-E5
h4,g__Frigoribacterium|s__sp. NBH87
h6,g__Thermococcus|s__paralvinellae
o__Enterobacterales,g__Proteus|s__sp. GOKU
h7,g__Nitratireductor|s__sp. OM-1
h8,g__Sphingomonas|s__sanxanigenens
h5,g__Psychrobacter|s__sp. KCTC 72983
h1,g__Mesorhizobium|s__sp. M1E.F.Ca.ET.045.02.1.1
h1,g__Burkholderia|s__sp. PAMC 28687
h9,g__Streptomyces|s__sp. 2323.1
h4,g__Streptomyces|s__sp. HF10
h1,g__Sporosarcina|s__sp. resist
307,g__Desulfurobacterium|s__thermolithotrophum
h1,g__Aurantimicrobium|s__sp. MWH-Mo1
h5,g__Nitrospirillum|s__amazonense
h4,g__Arcobacter|s__anaerophilus
h6,g__Methylophaga|s__nitratireducenticrescens
h9,g__Pseudarthrobacter|s__sulfonivorans
h1,g__Anseongella|s__ginsenosidimutans
o__Oscillatoriales,g__Geitlerinema|s__sp. PCC 7407
h2,g__Amphibacillus|s__xylanus
h8,g__Pseudomonas|s__cerasi
h5,g__Paenibacillus|s__sp. JNUCC-31
h0,g__Candidatus Pelagibacter|s__giovannonii
h9,g__Listeria|s__ivanovii
h1,g__Herbaspirillum|s__sp. meg3
h0,g__Desulfohalobium|s__retbaense
h1,g__Microbacterium|s__foliorum
h2,g__Bacteroides|s__sp. CBA7301
h4,g__Rhizobium|s__sp. 11515TR
h8,g__Pseudoalteromonas|s__atlantica
h8,g__Salinicola|s__tamaricis
h2,g__Corynebacterium|s__sanguinis
h1,g__Limnospira|s__fusiformis
h6,g__Francisella|s__halioticida
h5,g__Tetragenococcus|s__osmophilus
h5,g__Sulfurospirillum|s__sp. ACSTCE
h5,g__Flavivirga|s__eckloniae
h7,g__Acinetobacter|s__shaoyimingii
h4,g__Pseudoalteromonas|s__prydzensis
o__Mycoplasmatales,g__Mycoplasma|s__bovis
h6,g__Synechococcus|s__sp. RS9902
h4,g__Actinomadura|s__sp. NAK00032
h9,g__Pseudomonas|s__salegens
h5,g__Ligilactobacillus|s__Lactobacillus animalis
h4,g__Cobetia|s__pacifica
NH3AmmoniaNH4AmmoniumConsumptionimport,g__Bacteroides|s__helcogenes
output,MethaneCH4Productionexport
h3,g__Corynebacterium|s__flavescens
h2,g__Haematospirillum|s__jordaniae
h6,g__Nitrosopumilus|s__Candidatus Nitrosopumilus sp. SW
h9,g__Diaphorobacter|s__sp. JS3050
h6,g__Kordiimonas|s__pumila
h8,g__Tomitella|s__sp. HY172
h4,g__Sphingosinithalassobacter|s__sp. CS137
h6,g__Micrococcus|s__sp. V7
h7,g__Serratia|s__sp. JUb9
h8,g__Exiguobacterium|s__sp. Helios
h2,g__Caldicellulosiruptor|s__changbaiensis
h5,g__Halomonas|s__sp. PA16-9
h0,g__Comamonas|s__koreensis
o__Phycisphaerales,g__Phycisphaera|s__mikurensis
h5,g__Massilia|s__sp. LPB0304
D-GalactoseConsumptionimport,g__Butyrivibrio|s__fibrisolvens
h0,g__Saccharothrix|s__espanaensis
h5,g__Endomicrobium|s__proavitum
h8,g__Sulfitobacter|s__sp. SK011
output,327
h2,g__Pseudomonas|s__koreensis
h5,g__Cryobacterium|s__sp.
h1,g__Oscillatoria|s__acuminata
h9,g__Methanosarcina|s__lacustris
h3,g__Streptomyces|s__sp. Rer75
h6,g__Oceanobacillus|s__kimchii
17,g__Veillonella|s__sp. T1-7
h3,g__Francisella|s__uliginis
h2,g__Legionella|s__adelaidensis
205,g__Glaesserella|s__sp. 15-184
h5,g__Faecalibacterium|s__prausnitzii
h9,g__Maribacter|s__sp. MJ134
o__Spirochaetales,g__Oceanispirochaeta|s__crateris
h7,g__Halorubrum|s__sp. T3
h3,g__Fusobacterium|s__necrophorum
h1,g__Listeria|s__ivanovii
h0,g__Mesorhizobium|s__ciceri
h4,g__Delftia|s__sp. Cs1-4
h0,g__Leuconostoc|s__citreum
h5,g__Salarchaeum|s__sp. JOR-1
h6,g__Pragia|s__sp. CF-458
h6,g__Pseudomonas|s__alcaligenes
h7,g__Mesorhizobium|s__loti
h7,g__Caballeronia|s__sp. SBC1
h9,g__Microbacterium|s__chocolatum
h4,g__Streptomyces|s__sp. VN1
h5,g__Paenarthrobacter|s__aurescens
h8,g__Virgibacillus|s__sp. SK37
h9,g__Pseudomonas|s__lundensis
320,g__Thermococcus|s__nautili
o__Xanthomonadales,g__Stenotrophomonas|s__sp. MYb57
h5,g__Kosakonia|s__sp. SMBL-WEM22
h2,g__Bordetella|s__bronchiseptica
h7,g__Tetragenococcus|s__osmophilus
h3,g__Thermotoga|s__sp. 2812B
h7,g__Streptomyces|s__prasinus
h7,g__Sulfurospirillum|s__sp. ACSTCE
h3,g__Aeromonas|s__sp. CU5
h9,g__Pseudoalteromonas|s__sp. 1_2015MBL_MicDiv
h2,g__Sphingomonas|s__lutea
178,g__Streptomyces|s__sp. W1SF4
16,g__Bifidobacterium|s__longum
PantothenicacidVitaminB5PantothenateConsumptionimport,g__Streptococcus|s__mitis
h0,g__Acidobacterium|s__sp. 4Y35
h8,g__Actinosynnema|s__pretiosum
h9,g__Aminobacter|s__aminovorans
h0,g__Lacinutrix|s__venerupis
h7,g__Chitinolyticbacter|s__meiyuanensis
h9,g__Wolbachia|s__pipientis
h7,g__Candidatus Nitrosoglobus|s__terrae
h7,g__Agrobacterium|s__sp. T29
h2,g__Methylomonas|s__sp. GJ1
h3,g__Acidipropionibacterium|s__virtanenii
h1,g__Candidatus Blochmannia|s__Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus
h5,g__Chromobacterium|s__haemolyticum
h7,g__Burkholderia|s__pseudomultivorans
h8,g__Acidaminococcus|s__intestini
h7,g__Streptomyces|s__sp. 769
h0,g__Shewanella|s__sp. FDAARGOS_354
h8,g__Bordetella|s__trematum
MelibioseConsumptionimport,g__Roseburia|s__intestinalis
h9,g__Bacteroides|s__sp. CBA7301
h2,g__Rhodococcus|s__aetherivorans
h1,g__Diaphorobacter|s__aerolatus
h6,g__Pseudoalteromonas|s__sp. A25
h1,g__Halothiobacillus|s__sp. LS2
h2,g__Altererythrobacter|s__amylolyticus
o__Enterobacterales,g__Serratia|s__sp. MYb239
h3,g__Halolamina|s__sp. CBA1230
o__Micrococcales,g__Pseudarthrobacter|s__sp. NBSH8
h9,g__Desulfolutivibrio|s__sulfoxidireducens
h4,g__Bosea|s__sp. F3-2
h5,g__Pyrococcus|s__sp. NA2
h4,g__Staphylococcus|s__condimenti
h0,g__Chromobacterium|s__vaccinii
h2,g__Isoptericola|s__dokdonensis
h4,g__Aeromonas|s__sp. ASNIH1
h2,g__Acidianus|s__ambivalens
h7,g__Avibacterium|s__volantium
h7,g__Kaistella|s__Chryseobacterium haifense
h1,g__Magnetospirillum|s__gryphiswaldense
h0,g__Citrobacter|s__freundii complex sp. CFNIH4
h7,g__Pseudomonas|s__libanensis
h2,g__Thiomicrorhabdus|s__indica
1,g__Christensenella|s__sp. Marseille-P3954
h5,g__Alteromonas|s__sp. BL110
h8,g__Nocardia|s__arthritidis
h1,g__Stenotrophomonas|s__sp. ZAC14D2_NAIMI4_6
h9,g__Acidovorax|s__sp. T1
FormateProductionexport,g__Syntrophobacter|s__fumaroxidans
h4,g__Bosea|s__sp. Tri-49
h2,g__Acidiphilium|s__multivorum
h4,g__Candidatus Halobonum|s__Halobonum sp. Gai3-2
LactoseConsumptionimport,g__Aeromonas|s__salmonicida
h0,g__Pseudomonas|s__sp. ADAK18
5,g__Clostridium|s__perfringens
h1,g__Epilithonimonas|s__vandammei
H2HydrogenProductionexport,g__Syntrophomonas|s__wolfei
h2,g__Thermaerobacter|s__marianensis
h2,g__Halomonas|s__chromatireducens
h6,g__Leucobacter|s__sp. HDW9A
o__Bacillales,g__Bacillus|s__haynesii
h5,g__Campylobacter|s__volucris
h6,g__Dolichospermum|s__flos-aquae
h6,g__Alcanivorax|s__dieselolei
h4,g__Melissococcus|s__plutonius
h5,g__Acidiphilium|s__multivorum
h7,g__Rhodococcus|s__sp. PBTS 2
h9,g__Streptomyces|s__harbinensis
h1,g__Hymenobacter|s__sp. PAMC 26554
h7,g__Helicobacter|s__pylori
h9,g__Thalassotalea|s__sp. HSM 43
h6,g__Kosakonia|s__Enterobacteriaceae endosymbiont of Plateumaris consimilis
h9,g__Helicobacter|s__suis
h6,g__Sphaerochaeta|s__coccoides
PantothenicacidVitaminB5PantothenateConsumptionimport,g__Clostridium|s__novyi
h5,g__Megasphaera|s__elsdenii
h4,g__Streptomyces|s__sp. SYP-A7193
h6,g__Paraburkholderia|s__graminis
h9,g__Glaciihabitans|s__sp. INWT7
h8,g__Campylobacter|s__curvus
h7,g__Acetohalobium|s__arabaticum
h5,g__Bradyrhizobium|s__sp. 1(2017)
h7,g__Desulfurobacterium|s__thermolithotrophum
h3,g__Candidatus Kinetoplastibacterium|s__sorsogonicusi
h4,g__Mycobacteroides|s__immunogenum
h6,g__Pseudomonas|s__rhizosphaerae
h3,g__Pragia|s__sp. CF-458
h3,g__Pseudomonas|s__alcaligenes
10,g__Pelobacter|s__acetylenicus
o__Micromonosporales,g__Plantactinospora|s__sp. BB1
h5,g__Alteromonas|s__stellipolaris
h2,g__Marmoricola|s__scoriae
h2,g__Azospirillum|s__ramasamyi
PantothenicacidVitaminB5PantothenateConsumptionimport,g__Mycoplasma|s__pulmonis
h9,g__Adhaeribacter|s__sp. KUDC8001
h6,g__Pseudoalteromonas|s__arabiensis
h7,g__Actinobacillus|s__equuli
h2,g__Burkholderia|s__sp. KJ006
h7,g__Buttiauxella|s__sp. 3AFRM03
output,52
h6,g__Bradyrhizobium|s__sp. CCBAU 53351
h7,g__Thauera|s__sp. MZ1T
244,g__Rathayibacter|s__tritici
o__Corynebacteriales,g__Mycolicibacterium|s__doricum
h6,g__Salinispira|s__pacifica
h3,g__Methanoplanus|s__limicola
h9,g__Candidatus Pelagibacter|s__sp. IMCC9063
h2,g__Kosakonia|s__Enterobacteriaceae endosymbiont of Plateumaris consimilis
h9,g__Nostoc|s__sp. TCL240-02
h7,g__Paenibacillus|s__xylanexedens
h8,g__Alloprevotella|s__sp. E39
h9,g__Formosa|s__sp. Hel1_33_131
h7,g__Micromonospora|s__purpureochromogenes
h8,g__Lysinimonas|s__sp. KACC 19322
h0,g__Pelosinus|s__fermentans
h2,g__Altererythrobacter|s__sp. ZODW24
h5,g__Rhodoluna|s__Candidatus Rhodoluna planktonica
h0,g__Gardnerella|s__vaginalis
h5,g__Geobacter|s__uraniireducens
h7,g__Alkalihalobacillus|s__clausii
h7,g__Streptomyces|s__coelicolor
h3,g__Bacillus|s__sp. PAMC28748
h1,g__Mycobacterium|s__ulcerans
h7,g__Vagococcus|s__sp. CF-49
98,g__Thermoanaerobacter|s__mathranii
h9,g__Bacteroides|s__caccae
h7,g__Kluyvera|s__intermedia
h2,g__Rhizobacter|s__gummiphilus
FormateConsumptionimport,g__Methanothermococcus|s__okinawensis
L-LactateS-LactateLactateD-LactateR-LactateProductionexport,g__Leptotrichia|s__hofstadii
h9,g__Candidatus Pelagibacter|s__sp. HIMB1321
h6,g__Herbaspirillum|s__frisingense
h8,g__Marinobacter|s__sp. Arc7-DN-1
h3,g__Auritidibacter|s__sp. NML130574
h0,g__Nitrosopumilus|s__oxyclinae
o__Sphingomonadales,g__Parasphingopyxis|s__algicola
h3,g__Paenibacillus|s__glucanolyticus
h2,g__Bacteroides|s__sp. M10
h7,g__Sulfurimonas|s__paralvinellae
h8,g__Loigolactobacillus|s__Lactobacillus bifermentans
h5,g__Hymenobacter|s__sp. BRD67
h9,g__Pseudactinotalea|s__sp. HY158
h4,g__Alteromonas|s__sp. BL110
h5,g__Marinithermus|s__hydrothermalis
h0,g__Arthrobacter|s__sp. Chr15
h8,g__Pseudomonas|s__sp. ATCC 43928
h5,g__Candidatus Riesia|s__pediculischaeffi
h0,g__Lentibacillus|s__sp. CBA3610
h4,g__Pseudoalteromonas|s__sp. Scap06
h9,g__Flavobacterium|s__sediminis
h6,g__Candidatus Nanopelagicus|s__hibericus
h8,g__Vibrio|s__sp. THAF190c
D-MannoseMannoseConsumptionimport,g__Odoribacter|s__splanchnicus
h9,g__Granulicella|s__mallensis
h4,g__Aliivibrio|s__wodanis
o__Pseudomonadales,g__Psychrobacter|s__sp. KCTC 72983
h5,g__Bacteroides|s__cellulosilyticus
o__Sphingomonadales,g__Sphingobium|s__sp. SCG-1
h2,g__Halorhodospira|s__halochloris
h5,g__Bacillus|s__cellulosilyticus
h3,g__Psychrobacter|s__cryohalolentis
h5,g__Rhizobium|s__pusense
h6,g__Halopiger|s__xanaduensis
h8,g__Bacillus|s__sp. FJAT-18017
h8,g__Idiomarina|s__andamanensis
h3,g__Kocuria|s__varians
h4,g__Mycobacterium|s__sp. QIA-37
h0,g__Tenacibaculum|s__todarodis
h0,g__Paenibacillus|s__rhizovicinus
h6,g__Synechococcus|s__sp. A18-40
h0,g__Pseudomonas|s__sp. LTGT-11-2Z
0,g__Acidiphilium|s__multivorum
h6,g__Bacillus|s__paralicheniformis
h7,g__Pseudomonas|s__brenneri
h7,g__Porphyrobacter|s__sp. LM 6
h9,g__Thalassospira|s__indica
NitrateConsumptionimport,g__Bacillus|s__pumilus
h9,g__Chryseobacterium|s__sp. G0201
SuccinateProductionexport,g__Bifidobacterium|s__bifidum
h1,g__Streptococcus|s__sp. FDAARGOS_520
h0,g__Pseudolabrys|s__sp. FHR47
AdenosylcobalaminVitaminB12CobamidecoenzymeCobIIalaminVitaminB12rCobIalaminVitaminB12sAquacobalaminCobalaminIIIConsumptionimport,g__Deinococcus|s__radiodurans
h4,g__Rhodococcus|s__sp. WB9
h6,g__Pelobacter|s__carbinolicus
o__Enterobacterales,g__Citrobacter|s__sp. ABFQG
D-GalactoseConsumptionimport,g__Bacteroides|s__ovatus
h9,g__Paludibaculum|s__fermentans
104,g__Colwellia|s__sp. 20A7
o__Neisseriales,g__Neisseria|s__wadsworthii
h0,g__Isoptericola|s__variabilis
h3,g__Hungatella|s__hathewayi
12-EthanediolEthyleneglycolConsumptionimport,g__Syntrophus|s__aciditrophicus
h2,g__Leuconostoc|s__suionicum
h6,g__Thermaerobacter|s__sp. PB12/4term
h6,g__Bacillus|s__sp. 1s-1
h7,g__Alcanivorax|s__sp. N3-2A
h8,g__Finegoldia|s__magna
h7,g__Methanosarcina|s__vacuolata
h5,g__Actinomyces|s__naeslundii
h5,g__Salinarchaeum|s__sp. Harcht-Bsk1
h5,g__Tolypothrix|s__sp. PCC 7910
h2,g__Micromonospora|s__sp. HM134
h1,g__Mycolicibacterium|s__rhodesiae
h0,g__Streptomyces|s__noursei
h3,g__Streptomyces|s__glomeroaurantiacus
h9,g__Natranaerobius|s__thermophilus
h4,g__Leptospira|s__mayottensis
